ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	COMMUNITY_LABEL	COMMUNITY_ID	COMMUNITY_URL	SUBGRAPH_ID	SUBGRAPH_URL	FREQUENCY	DEGREE	WEIGHTED_DEGREE	RANK
List-2014-1280-1035	93	DRAW MILK	1035	milk (vb)	squeeze, wring	58	http://clics.lingpy.org/browse.php?community=cluster_58_squeeze, wring	17	http://clics.lingpy.org/browse.php?community=network_milk (vb)_17&view=part	195	29	38	684
List-2014-1280-1036	1569	CHEESE	1036	cheese	chest	34	http://clics.lingpy.org/browse.php?community=cluster_34_chest	0	http://clics.lingpy.org/browse.php?community=network_cheese_0&view=part	151	9	10	1182
List-2014-1280-1037	1245	BUTTER	1037	butter	ointment	64	http://clics.lingpy.org/browse.php?community=cluster_64_ointment	5	http://clics.lingpy.org/browse.php?community=network_butter_5&view=part	169	9	28	850
List-2014-1280-1038	731	BEVERAGE	1038	beverage, drink	river, stream, brook	65	http://clics.lingpy.org/browse.php?community=cluster_65_river, stream, brook	8	http://clics.lingpy.org/browse.php?community=network_beverage, drink_8&view=part	223	16	36	712
List-2014-1280-1039	941	MEAD	1039	mead	beehive	59	http://clics.lingpy.org/browse.php?community=cluster_59_beehive	6	http://clics.lingpy.org/browse.php?community=network_mead_6&view=part	124	16	24	935
List-2014-1280-1040	1524	WINE	1040	wine	wine	147	http://clics.lingpy.org/browse.php?community=cluster_147_wine	5	http://clics.lingpy.org/browse.php?community=network_wine_5&view=part	162	18	30	812
List-2014-1280-1041	1639	BEER	1041	beer	wine	147	http://clics.lingpy.org/browse.php?community=cluster_147_wine	5	http://clics.lingpy.org/browse.php?community=network_beer_5&view=part	169	14	30	811
List-2014-1280-1042	404	ALCOHOL (FERMENTED DRINK)	1042	fermented drink	wine	147	http://clics.lingpy.org/browse.php?community=cluster_147_wine	8	http://clics.lingpy.org/browse.php?community=network_fermented drink_8&view=part	222	30	49	510
List-2014-1280-1043	744	EGG	1043	egg	egg	184	http://clics.lingpy.org/browse.php?community=cluster_184_egg	8	http://clics.lingpy.org/browse.php?community=network_egg_8&view=part	240	23	43	602
List-2014-1280-1044	1556	YOLK	1044	egg yolk	red	228	http://clics.lingpy.org/browse.php?community=cluster_228_red	7	http://clics.lingpy.org/browse.php?community=network_egg yolk_7&view=part	193	13	17	1055
List-2014-1280-1045	158	PUT ON	1045	put on (clothes)	build	33	http://clics.lingpy.org/browse.php?community=cluster_33_build	30	http://clics.lingpy.org/browse.php?community=network_put on (clothes)_30&view=part	279	40	57	401
List-2014-1280-1046	1895	CLOTHES	1046	clothing, clothes	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	17	http://clics.lingpy.org/browse.php?community=network_clothing, clothes_17&view=part	306	31	91	150
List-2014-1280-1047	881	TAILOR	1047	tailor	mason	165	http://clics.lingpy.org/browse.php?community=cluster_165_mason	0	http://clics.lingpy.org/browse.php?community=network_tailor_0&view=part	167	6	6	1240
List-2014-1280-1048	1616	CLOTH	1048	cloth	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	9	http://clics.lingpy.org/browse.php?community=network_cloth_9&view=part	284	34	84	177
List-2014-1280-1049	964	WOOL	1049	wool	fur	1	http://clics.lingpy.org/browse.php?community=cluster_1_fur	29	http://clics.lingpy.org/browse.php?community=network_wool_29&view=part	202	33	67	305
List-2014-1280-1050	3462	FLAX OR LINEN	1050	linen, flax	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	10	http://clics.lingpy.org/browse.php?community=network_linen, flax_10&view=part	153	9	15	1101
List-2014-1280-1051	1850	COTTON	1051	cotton	thread	55	http://clics.lingpy.org/browse.php?community=cluster_55_thread	7	http://clics.lingpy.org/browse.php?community=network_cotton_7&view=part	219	15	23	945
List-2014-1280-1052	1641	SILK	1052	silk	silk	248	http://clics.lingpy.org/browse.php?community=cluster_248_silk	0	http://clics.lingpy.org/browse.php?community=network_silk_0&view=part	146	26	26	890
List-2014-1280-1053	325	FELT	1053	felt	blanket	81	http://clics.lingpy.org/browse.php?community=cluster_81_blanket	0	http://clics.lingpy.org/browse.php?community=network_felt_0&view=part	133	10	11	1172
List-2014-1280-1054	580	FUR	1054	fur	fur	1	http://clics.lingpy.org/browse.php?community=cluster_1_fur	24	http://clics.lingpy.org/browse.php?community=network_fur_24&view=part	207	48	154	17
List-2014-1280-1055	629	LEATHER	1055	leather	fur	1	http://clics.lingpy.org/browse.php?community=cluster_1_fur	19	http://clics.lingpy.org/browse.php?community=network_leather_19&view=part	262	39	118	64
List-2014-1280-1056	121	SPIN	1056	spin	bend	74	http://clics.lingpy.org/browse.php?community=cluster_74_bend	23	http://clics.lingpy.org/browse.php?community=network_spin_23&view=part	224	37	58	395
List-2014-1280-1057	277	SPINDLE	1057	spindle	arrow	133	http://clics.lingpy.org/browse.php?community=cluster_133_arrow	0	http://clics.lingpy.org/browse.php?community=network_spindle_0&view=part	193	17	19	1012
List-2014-1280-1058	133	WEAVE	1058	weave	braid	39	http://clics.lingpy.org/browse.php?community=cluster_39_braid	15	http://clics.lingpy.org/browse.php?community=network_weave_15&view=part	235	49	101	113
List-2014-1280-1059	1787	LOOM	1059	loom	loom	264	http://clics.lingpy.org/browse.php?community=cluster_264_loom	0	http://clics.lingpy.org/browse.php?community=network_loom_0&view=part	156	12	13	1130
List-2014-1280-1060	1457	SEW	1060	sew	braid	39	http://clics.lingpy.org/browse.php?community=cluster_39_braid	20	http://clics.lingpy.org/browse.php?community=network_sew_20&view=part	253	28	34	739
List-2014-1280-1061	1382	NEEDLE (FOR SEWING)	1061	needle	needle	143	http://clics.lingpy.org/browse.php?community=cluster_143_needle	3	http://clics.lingpy.org/browse.php?community=network_needle_3&view=part	230	19	37	694
List-2014-1280-1062	278	AWL	1062	awl	needle	143	http://clics.lingpy.org/browse.php?community=cluster_143_needle	0	http://clics.lingpy.org/browse.php?community=network_awl_0&view=part	166	17	21	986
List-2014-1280-1063	1161	THREAD	1063	thread	thread	55	http://clics.lingpy.org/browse.php?community=cluster_55_thread	7	http://clics.lingpy.org/browse.php?community=network_thread_7&view=part	251	37	62	348
List-2014-1280-1064	157	DYE	1064	dye	paint (noun)	72	http://clics.lingpy.org/browse.php?community=cluster_72_paint (noun)	5	http://clics.lingpy.org/browse.php?community=network_dye_5&view=part	215	16	44	582
List-2014-1280-1065	326	CLOAK	1065	cloak	blanket	81	http://clics.lingpy.org/browse.php?community=cluster_81_blanket	12	http://clics.lingpy.org/browse.php?community=network_cloak_12&view=part	184	16	28	846
List-2014-1280-1066	327	PONCHO	1066	poncho	blanket	81	http://clics.lingpy.org/browse.php?community=cluster_81_blanket	10	http://clics.lingpy.org/browse.php?community=network_poncho_10&view=part	78	10	17	1065
List-2014-1280-1067	474	DRESS	1067	woman's dress	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	9	http://clics.lingpy.org/browse.php?community=network_woman's dress_9&view=part	244	23	72	259
List-2014-1280-1068	603	COAT	1068	coat	blanket	81	http://clics.lingpy.org/browse.php?community=cluster_81_blanket	14	http://clics.lingpy.org/browse.php?community=network_coat_14&view=part	197	17	31	795
List-2014-1280-1069	1622	SHIRT	1069	shirt	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	8	http://clics.lingpy.org/browse.php?community=network_shirt_8&view=part	202	22	57	406
List-2014-1280-1070	2012	COLLAR	1070	collar	neck	91	http://clics.lingpy.org/browse.php?community=cluster_91_neck	13	http://clics.lingpy.org/browse.php?community=network_collar_13&view=part	191	21	45	572
List-2014-1280-1071	1600	SKIRT	1071	skirt	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	7	http://clics.lingpy.org/browse.php?community=network_skirt_7&view=part	216	12	33	768
List-2014-1280-1072	328	GRASS-SKIRT	1072	grass-skirt	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	7	http://clics.lingpy.org/browse.php?community=network_grass-skirt_7&view=part	58	1	4	1266
List-2014-1280-1073	809	TROUSERS	1073	trousers	silk	248	http://clics.lingpy.org/browse.php?community=cluster_248_silk	0	http://clics.lingpy.org/browse.php?community=network_trousers_0&view=part	225	11	11	1162
List-2014-1280-1074	329	STOCKING	1074	stocking, sock	shoe	172	http://clics.lingpy.org/browse.php?community=cluster_172_shoe	3	http://clics.lingpy.org/browse.php?community=network_stocking, sock_3&view=part	209	8	13	1120
List-2014-1280-1075	1381	SHOE	1075	shoe	shoe	172	http://clics.lingpy.org/browse.php?community=cluster_172_shoe	3	http://clics.lingpy.org/browse.php?community=network_shoe_3&view=part	232	14	32	774
List-2014-1280-1076	585	BOOT	1076	boot	shoe	172	http://clics.lingpy.org/browse.php?community=cluster_172_shoe	3	http://clics.lingpy.org/browse.php?community=network_boot_3&view=part	181	11	23	950
List-2014-1280-1077	875	SHOEMAKER	1077	shoemaker, cobbler	mason	165	http://clics.lingpy.org/browse.php?community=cluster_165_mason	0	http://clics.lingpy.org/browse.php?community=network_shoemaker, cobbler_0&view=part	159	5	6	1243
List-2014-1280-1078	2130	HEADGEAR	1078	hat, cap	helmet	193	http://clics.lingpy.org/browse.php?community=cluster_193_helmet	3	http://clics.lingpy.org/browse.php?community=network_hat, cap_3&view=part	288	8	16	1066
List-2014-1280-1079	772	BELT	1079	belt, girdle	half	90	http://clics.lingpy.org/browse.php?community=cluster_90_half	0	http://clics.lingpy.org/browse.php?community=network_belt, girdle_0&view=part	263	24	27	853
List-2014-1280-1080	867	GLOVE	1080	glove	hand	38	http://clics.lingpy.org/browse.php?community=cluster_38_hand	0	http://clics.lingpy.org/browse.php?community=network_glove_0&view=part	160	4	5	1252
List-2014-1280-1081	1151	VEIL	1081	veil	blanket	81	http://clics.lingpy.org/browse.php?community=cluster_81_blanket	0	http://clics.lingpy.org/browse.php?community=network_veil_0&view=part	135	9	9	1205
List-2014-1280-1082	1851	POCKET	1082	pocket	fishnet	103	http://clics.lingpy.org/browse.php?community=cluster_103_fishnet	0	http://clics.lingpy.org/browse.php?community=network_pocket_0&view=part	198	10	12	1146
List-2014-1280-1083	757	BUTTON	1083	button	button	229	http://clics.lingpy.org/browse.php?community=cluster_229_button	6	http://clics.lingpy.org/browse.php?community=network_button_6&view=part	194	12	18	1033
List-2014-1280-1084	64	PIN	1084	pin	needle	143	http://clics.lingpy.org/browse.php?community=cluster_143_needle	3	http://clics.lingpy.org/browse.php?community=network_pin_3&view=part	179	13	28	847
List-2014-1280-1085	917	ORNAMENT	1085	ornament, adornment	jewel	211	http://clics.lingpy.org/browse.php?community=cluster_211_jewel	0	http://clics.lingpy.org/browse.php?community=network_ornament, adornment_0&view=part	235	13	16	1071
List-2014-1280-1086	1029	JEWEL	1086	jewel	jewel	211	http://clics.lingpy.org/browse.php?community=cluster_211_jewel	0	http://clics.lingpy.org/browse.php?community=network_jewel_0&view=part	194	17	21	983
List-2014-1280-1087	1374	RING	1087	ring (for finger)	circle	53	http://clics.lingpy.org/browse.php?community=cluster_53_circle	6	http://clics.lingpy.org/browse.php?community=network_ring (for finger)_6&view=part	203	10	15	1091
List-2014-1280-1088	1754	BRACELET	1088	bracelet	circle	53	http://clics.lingpy.org/browse.php?community=cluster_53_circle	0	http://clics.lingpy.org/browse.php?community=network_bracelet_0&view=part	204	17	22	967
List-2014-1280-1089	1961	NECKLACE	1089	necklace	chain	154	http://clics.lingpy.org/browse.php?community=cluster_154_chain	11	http://clics.lingpy.org/browse.php?community=network_necklace_11&view=part	250	17	40	643
List-2014-1280-1090	1860	BEAD	1090	bead	chain	154	http://clics.lingpy.org/browse.php?community=cluster_154_chain	12	http://clics.lingpy.org/browse.php?community=network_bead_12&view=part	206	26	50	497
List-2014-1280-1091	770	EARRING	1091	earring	ear	186	http://clics.lingpy.org/browse.php?community=cluster_186_ear	0	http://clics.lingpy.org/browse.php?community=network_earring_0&view=part	233	8	9	1191
List-2014-1280-1092	3457	HEADBAND OR HEADDRESS	1092	headband, headdress	helmet	193	http://clics.lingpy.org/browse.php?community=cluster_193_helmet	3	http://clics.lingpy.org/browse.php?community=network_headband, headdress_3&view=part	251	16	24	918
List-2014-1280-1093	68	TATTOO	1093	tattoo	statue	255	http://clics.lingpy.org/browse.php?community=cluster_255_statue	0	http://clics.lingpy.org/browse.php?community=network_tattoo_0&view=part	127	10	10	1184
List-2014-1280-1094	332	RAG	1094	handkerchief, rag	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	8	http://clics.lingpy.org/browse.php?community=network_handkerchief, rag_8&view=part	254	14	29	817
List-2014-1280-1095	1021	TOWEL	1095	towel	cloth	13	http://clics.lingpy.org/browse.php?community=cluster_13_cloth	5	http://clics.lingpy.org/browse.php?community=network_towel_5&view=part	186	7	13	1124
List-2014-1280-1096	1475	COMB	1096	comb	brush	207	http://clics.lingpy.org/browse.php?community=cluster_207_brush	2	http://clics.lingpy.org/browse.php?community=network_comb_2&view=part	239	13	22	963
List-2014-1280-1097	1821	BRUSH	1097	brush	brush	207	http://clics.lingpy.org/browse.php?community=cluster_207_brush	2	http://clics.lingpy.org/browse.php?community=network_brush_2&view=part	168	13	21	985
List-2014-1280-1098	1043	BRAID	1098	braid	braid	39	http://clics.lingpy.org/browse.php?community=cluster_39_braid	15	http://clics.lingpy.org/browse.php?community=network_braid_15&view=part	241	28	57	405
List-2014-1280-1099	151	RAZOR	1099	razor	iron	52	http://clics.lingpy.org/browse.php?community=cluster_52_iron	0	http://clics.lingpy.org/browse.php?community=network_razor_0&view=part	186	17	20	998
List-2014-1280-1100	1926	OINTMENT	1100	ointment	ointment	64	http://clics.lingpy.org/browse.php?community=cluster_64_ointment	7	http://clics.lingpy.org/browse.php?community=network_ointment_7&view=part	203	16	34	750
List-2014-1280-1101	788	SOAP	1101	soap	soap	258	http://clics.lingpy.org/browse.php?community=cluster_258_soap	0	http://clics.lingpy.org/browse.php?community=network_soap_0&view=part	181	2	2	1273
List-2014-1280-1102	1171	MIRROR	1102	mirror	glass	183	http://clics.lingpy.org/browse.php?community=cluster_183_glass	2	http://clics.lingpy.org/browse.php?community=network_mirror_2&view=part	201	15	28	844
List-2014-1280-1103	363	DWELL (LIVE, RESIDE)	1103	dwell, live	dwell, live	61	http://clics.lingpy.org/browse.php?community=cluster_61_dwell, live	8	http://clics.lingpy.org/browse.php?community=network_dwell, live_8&view=part	275	87	134	29
List-2014-1280-1104	1252	HOUSE	1104	house	house	50	http://clics.lingpy.org/browse.php?community=cluster_50_house	29	http://clics.lingpy.org/browse.php?community=network_house_29&view=part	292	39	80	197
List-2014-1280-1105	1678	HUT	1105	hut	house	50	http://clics.lingpy.org/browse.php?community=cluster_50_house	12	http://clics.lingpy.org/browse.php?community=network_hut_12&view=part	258	15	46	553
List-2014-1280-1106	403	GARDEN-HOUSE	1106	garden-house	house	50	http://clics.lingpy.org/browse.php?community=cluster_50_house	12	http://clics.lingpy.org/browse.php?community=network_garden-house_12&view=part	137	12	27	867
List-2014-1280-1107	1316	TENT	1107	tent	house	50	http://clics.lingpy.org/browse.php?community=cluster_50_house	7	http://clics.lingpy.org/browse.php?community=network_tent_7&view=part	175	8	15	1095
List-2014-1280-1108	736	YARD	1108	yard, court	house	50	http://clics.lingpy.org/browse.php?community=cluster_50_house	8	http://clics.lingpy.org/browse.php?community=network_yard, court_8&view=part	221	32	47	541
List-2014-1280-1109	408	MEN'S HOUSE	1109	men's house	men's house	259	http://clics.lingpy.org/browse.php?community=cluster_259_men's house	0	http://clics.lingpy.org/browse.php?community=network_men's house_0&view=part	60	1	2	1278
List-2014-1280-1110	334	COOKHOUSE	1110	cookhouse	oven	95	http://clics.lingpy.org/browse.php?community=cluster_95_oven	5	http://clics.lingpy.org/browse.php?community=network_cookhouse_5&view=part	164	11	17	1060
List-2014-1280-1111	335	MEETING HOUSE	1111	meeting house	men's house	259	http://clics.lingpy.org/browse.php?community=cluster_259_men's house	0	http://clics.lingpy.org/browse.php?community=network_meeting house_0&view=part	156	2	4	1263
List-2014-1280-1112	1450	ROOM	1112	room	house	50	http://clics.lingpy.org/browse.php?community=cluster_50_house	12	http://clics.lingpy.org/browse.php?community=network_room_12&view=part	225	44	63	341
List-2014-1280-1113	1567	DOOR	1113	door, gate	window	254	http://clics.lingpy.org/browse.php?community=cluster_254_window	5	http://clics.lingpy.org/browse.php?community=network_door, gate_5&view=part	341	27	36	704
List-2014-1280-1114	80	DOORPOST	1114	doorpost, jamb	tree	4	http://clics.lingpy.org/browse.php?community=cluster_4_tree	15	http://clics.lingpy.org/browse.php?community=network_doorpost, jamb_15&view=part	162	12	24	931
List-2014-1280-1115	1596	LOCK	1115	lock (noun)	lock (noun)	124	http://clics.lingpy.org/browse.php?community=cluster_124_lock (noun)	3	http://clics.lingpy.org/browse.php?community=network_lock (noun)_3&view=part	180	19	40	651
List-2014-1280-1116	1012	LATCH	1116	latch, door-bolt	lock (noun)	124	http://clics.lingpy.org/browse.php?community=cluster_124_lock (noun)	3	http://clics.lingpy.org/browse.php?community=network_latch, door-bolt_3&view=part	187	19	36	714
List-2014-1280-1117	1472	KEY	1117	key	lock (noun)	124	http://clics.lingpy.org/browse.php?community=cluster_124_lock (noun)	3	http://clics.lingpy.org/browse.php?community=network_key_3&view=part	166	14	25	909
List-2014-1280-1118	1375	WINDOW	1118	window	window	254	http://clics.lingpy.org/browse.php?community=cluster_254_window	4	http://clics.lingpy.org/browse.php?community=network_window_4&view=part	209	16	25	903
List-2014-1280-1119	1632	FLOOR	1119	floor	country	2	http://clics.lingpy.org/browse.php?community=cluster_2_country	40	http://clics.lingpy.org/browse.php?community=network_floor_40&view=part	240	43	132	33
List-2014-1280-1120	933	WALL (OF HOUSE)	1120	wall	fortress	139	http://clics.lingpy.org/browse.php?community=cluster_139_fortress	4	http://clics.lingpy.org/browse.php?community=network_wall_4&view=part	239	38	54	449
List-2014-1280-1121	185	FIREPLACE	1121	fireplace	oven	95	http://clics.lingpy.org/browse.php?community=cluster_95_oven	7	http://clics.lingpy.org/browse.php?community=network_fireplace_7&view=part	212	16	42	618
List-2014-1280-1122	859	STOVE	1122	stove	oven	95	http://clics.lingpy.org/browse.php?community=cluster_95_oven	7	http://clics.lingpy.org/browse.php?community=network_stove_7&view=part	184	14	45	573
List-2014-1280-1123	1305	CHIMNEY	1123	chimney	horn, trumpet	144	http://clics.lingpy.org/browse.php?community=cluster_144_horn, trumpet	4	http://clics.lingpy.org/browse.php?community=network_chimney_4&view=part	173	10	16	1079
List-2014-1280-1124	1464	LADDER	1124	ladder	ladder	206	http://clics.lingpy.org/browse.php?community=cluster_206_ladder	2	http://clics.lingpy.org/browse.php?community=network_ladder_2&view=part	223	21	29	822
List-2014-1280-1125	1663	BED	1125	bed	beehive	59	http://clics.lingpy.org/browse.php?community=cluster_59_beehive	5	http://clics.lingpy.org/browse.php?community=network_bed_5&view=part	278	21	31	786
List-2014-1280-1126	1044	PILLOW	1126	pillow	bite	223	http://clics.lingpy.org/browse.php?community=cluster_223_bite	0	http://clics.lingpy.org/browse.php?community=network_pillow_0&view=part	221	7	7	1219
List-2014-1280-1127	806	BLANKET	1127	blanket	blanket	81	http://clics.lingpy.org/browse.php?community=cluster_81_blanket	7	http://clics.lingpy.org/browse.php?community=network_blanket_7&view=part	248	24	36	709
List-2014-1280-1128	1476	CHAIR	1128	chair	shelf	174	http://clics.lingpy.org/browse.php?community=cluster_174_shelf	0	http://clics.lingpy.org/browse.php?community=network_chair_0&view=part	232	19	27	858
List-2014-1280-1129	1775	TABLE	1129	table	shelf	174	http://clics.lingpy.org/browse.php?community=cluster_174_shelf	10	http://clics.lingpy.org/browse.php?community=network_table_10&view=part	186	14	27	862
List-2014-1280-1130	2131	TORCH OR LAMP	1130	lamp, torch	candle	68	http://clics.lingpy.org/browse.php?community=cluster_68_candle	24	http://clics.lingpy.org/browse.php?community=network_lamp, torch_24&view=part	298	20	45	562
List-2014-1280-1131	1273	CANDLE	1131	candle	candle	68	http://clics.lingpy.org/browse.php?community=cluster_68_candle	14	http://clics.lingpy.org/browse.php?community=network_candle_14&view=part	196	17	39	664
List-2014-1280-1132	745	SHELF	1132	shelf	shelf	174	http://clics.lingpy.org/browse.php?community=cluster_174_shelf	10	http://clics.lingpy.org/browse.php?community=network_shelf_10&view=part	191	26	37	701
List-2014-1280-1133	205	TROUGH	1133	trough	boat	57	http://clics.lingpy.org/browse.php?community=cluster_57_boat	5	http://clics.lingpy.org/browse.php?community=network_trough_5&view=part	225	19	26	881
List-2014-1280-1134	769	ROOF	1134	roof	roof	94	http://clics.lingpy.org/browse.php?community=cluster_94_roof	38	http://clics.lingpy.org/browse.php?community=network_roof_38&view=part	248	35	60	374
List-2014-1280-1135	279	THATCH	1135	thatch	roof	94	http://clics.lingpy.org/browse.php?community=cluster_94_roof	22	http://clics.lingpy.org/browse.php?community=network_thatch_22&view=part	177	18	38	685
List-2014-1280-1136	280	RIDGEPOLE	1136	ridgepole	ridgepole	115	http://clics.lingpy.org/browse.php?community=cluster_115_ridgepole	10	http://clics.lingpy.org/browse.php?community=network_ridgepole_10&view=part	161	23	39	666
List-2014-1280-1137	829	RAFTER	1137	rafter	ridgepole	115	http://clics.lingpy.org/browse.php?community=cluster_115_ridgepole	10	http://clics.lingpy.org/browse.php?community=network_rafter_10&view=part	222	24	45	568
List-2014-1280-1138	1132	BEAM	1138	beam	ridgepole	115	http://clics.lingpy.org/browse.php?community=cluster_115_ridgepole	15	http://clics.lingpy.org/browse.php?community=network_beam_15&view=part	218	38	72	261
List-2014-1280-1139	281	POST	1139	post, pole	tree	4	http://clics.lingpy.org/browse.php?community=cluster_4_tree	22	http://clics.lingpy.org/browse.php?community=network_post, pole_22&view=part	271	36	87	159
List-2014-1280-1140	1227	BOARD	1140	board	shelf	174	http://clics.lingpy.org/browse.php?community=cluster_174_shelf	18	http://clics.lingpy.org/browse.php?community=network_board_18&view=part	200	33	62	354
List-2014-1280-1141	876	ARCH	1141	arch	arrow	133	http://clics.lingpy.org/browse.php?community=cluster_133_arrow	4	http://clics.lingpy.org/browse.php?community=network_arch_4&view=part	150	11	16	1081
List-2014-1280-1142	877	MASON	1142	mason	mason	165	http://clics.lingpy.org/browse.php?community=cluster_165_mason	0	http://clics.lingpy.org/browse.php?community=network_mason_0&view=part	160	11	12	1151
List-2014-1280-1143	1006	BRICK	1143	brick	adobe	249	http://clics.lingpy.org/browse.php?community=cluster_249_adobe	2	http://clics.lingpy.org/browse.php?community=network_brick_2&view=part	168	13	18	1038
List-2014-1280-1144	901	ADOBE	1144	adobe	adobe	249	http://clics.lingpy.org/browse.php?community=cluster_249_adobe	2	http://clics.lingpy.org/browse.php?community=network_adobe_2&view=part	114	11	24	936
List-2014-1280-1145	979	FARMER	1145	farmer	sow	31	http://clics.lingpy.org/browse.php?community=cluster_31_sow	0	http://clics.lingpy.org/browse.php?community=network_farmer_0&view=part	198	4	4	1262
List-2014-1280-1146	212	FIELD	1146	field (for cultivation)	pasture	28	http://clics.lingpy.org/browse.php?community=cluster_28_pasture	8	http://clics.lingpy.org/browse.php?community=network_field (for cultivation)_8&view=part	266	28	59	382
List-2014-1280-1147	586	GARDEN	1147	garden	pasture	28	http://clics.lingpy.org/browse.php?community=cluster_28_pasture	5	http://clics.lingpy.org/browse.php?community=network_garden_5&view=part	211	31	47	542
List-2014-1280-1148	1541	CULTIVATE	1148	cultivate, till	sow	31	http://clics.lingpy.org/browse.php?community=cluster_31_sow	21	http://clics.lingpy.org/browse.php?community=network_cultivate, till_21&view=part	242	79	111	79
List-2014-1280-1149	1690	FENCE	1149	fence	fortress	139	http://clics.lingpy.org/browse.php?community=cluster_139_fortress	5	http://clics.lingpy.org/browse.php?community=network_fence_5&view=part	243	34	52	477
List-2014-1280-1150	2002	DITCH	1150	ditch	hole	84	http://clics.lingpy.org/browse.php?community=cluster_84_hole	10	http://clics.lingpy.org/browse.php?community=network_ditch_10&view=part	262	27	46	550
List-2014-1280-1151	1921	PLOUGH	1151	plow	sow	31	http://clics.lingpy.org/browse.php?community=cluster_31_sow	11	http://clics.lingpy.org/browse.php?community=network_plow_11&view=part	201	12	27	860
List-2014-1280-1152	1794	FURROW	1152	furrow	hole	84	http://clics.lingpy.org/browse.php?community=cluster_84_hole	10	http://clics.lingpy.org/browse.php?community=network_furrow_10&view=part	175	20	31	800
List-2014-1280-1153	1418	DIG	1153	dig	hollow out	125	http://clics.lingpy.org/browse.php?community=cluster_125_hollow out	12	http://clics.lingpy.org/browse.php?community=network_dig_12&view=part	283	39	60	372
List-2014-1280-1154	1176	SPADE	1154	spade	shovel	112	http://clics.lingpy.org/browse.php?community=cluster_112_shovel	11	http://clics.lingpy.org/browse.php?community=network_spade_11&view=part	194	10	42	619
List-2014-1280-1155	1901	SHOVEL	1155	shovel	shovel	112	http://clics.lingpy.org/browse.php?community=cluster_112_shovel	8	http://clics.lingpy.org/browse.php?community=network_shovel_8&view=part	222	17	39	660
List-2014-1280-1156	284	HOE	1156	hoe	shovel	112	http://clics.lingpy.org/browse.php?community=cluster_112_shovel	8	http://clics.lingpy.org/browse.php?community=network_hoe_8&view=part	191	17	28	845
List-2014-1280-1157	337	PITCHFORK	1157	fork	fork	71	http://clics.lingpy.org/browse.php?community=cluster_71_fork	4	http://clics.lingpy.org/browse.php?community=network_fork_4&view=part	189	20	58	397
List-2014-1280-1158	338	RAKE	1158	rake	fork	71	http://clics.lingpy.org/browse.php?community=cluster_71_fork	4	http://clics.lingpy.org/browse.php?community=network_rake_4&view=part	173	17	20	1000
List-2014-1280-1159	714	SEED	1159	seed	fruit	19	http://clics.lingpy.org/browse.php?community=cluster_19_fruit	9	http://clics.lingpy.org/browse.php?community=network_seed_9&view=part	266	45	94	137
List-2014-1280-1160	190	MOW	1160	mow, reap	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	32	http://clics.lingpy.org/browse.php?community=network_mow, reap_32&view=part	246	39	70	274
List-2014-1280-1161	2132	SICKLE OR SCYTHE	1161	sickle, scythe	iron	52	http://clics.lingpy.org/browse.php?community=cluster_52_iron	0	http://clics.lingpy.org/browse.php?community=network_sickle, scythe_0&view=part	244	19	22	962
List-2014-1280-1162	285	THRESH	1162	thresh	strike (hit, beat)	85	http://clics.lingpy.org/browse.php?community=cluster_85_strike (hit, beat)	11	http://clics.lingpy.org/browse.php?community=network_thresh_11&view=part	195	26	43	605
List-2014-1280-1163	223	THRESHING-FLOOR	1163	threshing-floor	mortar	216	http://clics.lingpy.org/browse.php?community=cluster_216_mortar	0	http://clics.lingpy.org/browse.php?community=network_threshing-floor_0&view=part	145	7	7	1228
List-2014-1280-1164	611	HARVEST	1164	crop, harvest	fruit	19	http://clics.lingpy.org/browse.php?community=cluster_19_fruit	7	http://clics.lingpy.org/browse.php?community=network_crop, harvest_7&view=part	232	29	44	580
List-2014-1280-1165	605	GRAIN	1165	grain (barley, oats etc)	fruit	19	http://clics.lingpy.org/browse.php?community=cluster_19_fruit	8	http://clics.lingpy.org/browse.php?community=network_grain (barley, oats etc)_8&view=part	209	44	85	175
List-2014-1280-1166	1077	WHEAT	1166	wheat	wheat	185	http://clics.lingpy.org/browse.php?community=cluster_185_wheat	0	http://clics.lingpy.org/browse.php?community=network_wheat_0&view=part	158	18	22	971
List-2014-1280-1167	932	BARLEY	1167	barley	wheat	185	http://clics.lingpy.org/browse.php?community=cluster_185_wheat	0	http://clics.lingpy.org/browse.php?community=network_barley_0&view=part	131	9	15	1104
List-2014-1280-1168	23	RYE	1168	rye	wheat	185	http://clics.lingpy.org/browse.php?community=cluster_185_wheat	0	http://clics.lingpy.org/browse.php?community=network_rye_0&view=part	118	4	9	1206
