ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE
Rzymski-2020-1624-918	918	LEND	582	LEND	54	332	418	918	19	GIVE	2	37	68
Rzymski-2020-1624-919	919	LIE (MISLEAD)	601	LIE (MISLEAD)	69	598	782	919	175	PERJURY	2	23	56
Rzymski-2020-1624-920	920	SIMILAR	1558	SIMILAR	65	363	513	920	102	SEEM	2	16	24
Rzymski-2020-1624-921	921	LIVESTOCK	631	LIVESTOCK	47	285	369	921	76	CATTLE	2	34	115
Rzymski-2020-1624-922	922	MAST	184	MAST	26	215	247	922	2	POST	2	9	14
Rzymski-2020-1624-923	923	MILL	636	MILL	43	375	414	923	104	MORTAR CRUSHER	2	13	32
Rzymski-2020-1624-924	924	MONEY	1559	MONEY	77	765	886	924	168	SILVER	2	47	180
Rzymski-2020-1624-925	925	MORTAR CRUSHER	224	MORTAR	57	489	782	925	104	MORTAR CRUSHER	2	12	28
Rzymski-2020-1624-926	926	MULE	890	MULE	41	336	364	926	116	HORSE	2	13	17
Rzymski-2020-1624-927	927	MURDER	845	MURDER	58	346	416	927	16	KILL	2	29	64
Rzymski-2020-1624-928	928	NAPE (OF NECK)	1347	NAPE (OF NECK)	82	978	1080	928	83	NECKLACE	2	39	84
Rzymski-2020-1624-929	929	NEED (NOUN)	643	NEED (NOUN)	54	304	442	929	119	WANT	2	14	15
Rzymski-2020-1624-930	930	NOSTRIL	1178	NOSTRIL	64	417	451	930	79	NOSE	2	8	11
Rzymski-2020-1624-931	931	OATH	1712	OATH	28	274	321	931	180	PROMISE	2	9	11
Rzymski-2020-1624-932	932	OPEN	1156	OPEN	86	1025	1427	932	74	LET GO OR SET FREE	2	18	34
Rzymski-2020-1624-933	933	PAIR	1888	PAIR	55	378	477	933	41	TWO	2	25	45
Rzymski-2020-1624-934	934	PALM OF HAND	1183	PALM OF HAND	79	770	875	934	18	ARM	2	12	33
Rzymski-2020-1624-935	935	PARENTS	505	PARENTS	59	534	709	935	40	YOUNGER BROTHER	2	12	16
Rzymski-2020-1624-936	936	PLAY	1413	PLAY	90	944	1090	936	118	SING	2	11	21
Rzymski-2020-1624-937	937	PLOUGH	1921	PLOUGH	43	466	630	937	146	CULTIVATE	2	15	59
Rzymski-2020-1624-938	938	POINTED	372	POINTED	72	542	655	938	229	SHARP	2	36	126
Rzymski-2020-1624-939	939	POISON	655	POISON	53	436	522	939	161	MEDICINE	2	21	26
Rzymski-2020-1624-940	940	POOR	1674	POOR	73	632	776	940	173	BEGGAR	2	11	19
Rzymski-2020-1624-941	941	PUS	1808	PUS	61	433	479	941	110	STINKING	2	8	12
Rzymski-2020-1624-942	942	REGRET	1875	REGRET	49	328	456	942	52	GRIEF	2	14	23
Rzymski-2020-1624-943	943	ROOM	1450	ROOM	50	362	463	943	61	HOUSE	2	18	115
Rzymski-2020-1624-944	944	ROUGH (OF SEA)	259	ROUGH (OF SEA)	39	247	296	944	107	TIDE	2	13	23
Rzymski-2020-1624-945	945	SAP	345	SAP	63	603	703	945	29	WATER	2	11	31
Rzymski-2020-1624-946	946	SCAR	497	SCAR	62	322	401	946	31	WOUND	2	15	34
Rzymski-2020-1624-947	947	SHADE	1388	SHADE	79	968	1151	947	26	HEART	2	15	24
Rzymski-2020-1624-948	948	SHELF	745	SHELF	50	397	478	948	124	BOARD	2	15	25
Rzymski-2020-1624-949	949	BE SILENT	48	BE SILENT	61	395	494	949	143	BE SILENT	2	23	47
Rzymski-2020-1624-950	950	SLAVE	812	SLAVE	55	589	706	950	156	PRISONER	2	25	56
Rzymski-2020-1624-951	951	SOUP	1547	SOUP	71	680	827	951	29	WATER	2	9	14
Rzymski-2020-1624-952	952	SOW (FEMALE PIG)	1351	SOW (FEMALE PIG)	46	315	365	952	148	PIG	2	16	72
Rzymski-2020-1624-953	953	SPEAR	945	SPEAR	97	1522	1907	953	97	BOW	2	19	32
Rzymski-2020-1624-954	954	SPIT	1440	SPIT	90	1227	1483	954	174	SPIT	2	8	24
Rzymski-2020-1624-955	955	STRANGER	791	STRANGER	63	397	499	955	27	KING	2	9	20
Rzymski-2020-1624-956	956	STRETCH	214	STRETCH	57	541	698	956	9	RUB	2	23	95
Rzymski-2020-1624-957	957	SURRENDER	1696	SURRENDER	36	301	367	957	19	GIVE	2	7	11
Rzymski-2020-1624-958	958	SWEAR	1939	SWEAR	32	432	549	958	180	PROMISE	2	14	18
Rzymski-2020-1624-959	959	SWEET POTATO	159	SWEET POTATO	84	1084	1196	959	149	YAM	2	37	112
Rzymski-2020-1624-960	960	THIRD	1859	THIRD	54	443	478	960	41	TWO	2	8	12
Rzymski-2020-1624-961	961	TIRED	1757	TIRED	74	728	888	961	67	WEAK	2	12	21
Rzymski-2020-1624-962	962	TOBACCO	974	TOBACCO	97	1131	1242	962	59	FOG	2	20	42
Rzymski-2020-1624-963	963	TODAY	1283	TODAY	87	989	1089	963	43	IMMEDIATELY	2	32	46
Rzymski-2020-1624-964	964	UGLY	1548	UGLY	63	461	575	964	142	BAD	2	39	63
Rzymski-2020-1624-965	965	PISS	592	PISS	78	764	931	965	145	SHIT (DEFECATE)	2	7	39
Rzymski-2020-1624-966	966	VEGETABLES	924	VEGETABLES	39	556	604	966	11	GRAIN	2	12	63
Rzymski-2020-1624-967	967	WARM	1232	WARM	77	667	764	967	115	HOT	2	27	85
Rzymski-2020-1624-968	968	WEEK	1469	WEEK	60	446	484	968	178	WEEK	2	12	21
Rzymski-2020-1624-969	969	WET	1726	WET	125	1674	1991	969	85	RIPE	2	18	47
Rzymski-2020-1624-970	970	WORM	1219	WORM	93	780	952	970	126	MOSQUITO	2	20	53
Rzymski-2020-1624-971	971	THUNDER (VERB)	2378	THUNDER (VERB)	22	140	160	971	100	THUNDER	2	8	10
Rzymski-2020-1624-972	972	STONE	857	STONE	141	2232	2911	972	95	HILL	2	13	53
Rzymski-2020-1624-973	973	DOG	2009	DOG	191	2748	3305	973	147	DOG	2	11	20
Rzymski-2020-1624-974	974	EAGLE	1905	EAGLE	77	844	961	974	159	VULTURE	2	21	87
Rzymski-2020-1624-975	975	SWALLOW	897	SWALLOW	81	988	1075	975	47	DRINK	2	10	12
Rzymski-2020-1624-976	976	SNAKE	730	SNAKE	143	2285	2798	976	126	MOSQUITO	2	10	25
Rzymski-2020-1624-977	977	RICE PLANT	2026	RICE PLANT	6	259	272	977	170	RICE PLANT	2	7	75
Rzymski-2020-1624-978	978	BELLY	1251	BELLY	124	1401	1566	978	125	INTESTINES	2	32	87
Rzymski-2020-1624-979	979	KNEE	1371	KNEE	162	2222	2504	979	18	ARM	2	13	51
Rzymski-2020-1624-980	980	BRIDGE	1011	BRIDGE	62	764	958	980	166	BRIDGE	2	15	23
Rzymski-2020-1624-981	981	BRACELET	1754	BRACELET	51	423	469	981	122	CIRCLE	2	6	11
Rzymski-2020-1624-982	982	SHOE	1381	SHOE	73	623	716	982	186	SHOE	2	27	68
Rzymski-2020-1624-983	983	SALT	1274	SALT	106	1686	1827	983	121	SALTY	2	22	79
Rzymski-2020-1624-984	984	SUGAR	862	SUGAR	64	684	717	984	130	SWEET	2	9	10
Rzymski-2020-1624-985	985	HOE	284	HOE	45	728	838	985	80	OAR	2	10	14
Rzymski-2020-1624-986	986	STOVE	859	STOVE	49	421	488	986	151	FIREPLACE	2	28	148
Rzymski-2020-1624-987	987	BED	1663	BED	83	867	1078	987	152	MAT	2	10	17
Rzymski-2020-1624-988	988	KEY	1472	KEY	47	441	477	988	160	LATCH	2	16	33
Rzymski-2020-1624-989	989	MIRROR	1171	MIRROR	69	525	580	989	94	GLASS	2	23	65
Rzymski-2020-1624-990	990	COMB	1475	COMB	86	888	1018	990	89	FORK	2	13	90
Rzymski-2020-1624-991	991	BOOK	963	BOOK	66	576	629	991	134	LETTER	2	40	93
Rzymski-2020-1624-992	992	CHEW	321	CHEW	77	612	710	992	47	DRINK	2	18	34
Rzymski-2020-1624-993	993	STEP (VERB)	2065	STEP (VERB)	23	176	200	993	3	GO	2	8	19
Rzymski-2020-1624-994	994	BOIL (OF LIQUID)	792	BOIL (OF LIQUID)	79	625	757	994	35	COOK (SOMETHING)	2	19	68
Rzymski-2020-1624-995	995	STEAL	713	STEAL	94	1244	1487	995	93	HIDE (CONCEAL)	2	16	28
Rzymski-2020-1624-996	996	HATE	1607	HATE	59	600	750	996	141	ENVY	2	8	11
Rzymski-2020-1624-997	997	LIKE	1117	LIKE	21	244	271	997	119	WANT	2	17	54
Rzymski-2020-1624-998	998	BE ABLE	972	BE ABLE	19	163	192	998	34	KNOW (SOMETHING)	2	11	19
Rzymski-2020-1624-999	999	SHIVER	52	SHIVER	72	722	1074	999	113	SHAKE	2	16	96
Rzymski-2020-1624-1000	1000	FAR	1406	FAR	108	1610	1795	1000	28	HIGH	2	23	66
Rzymski-2020-1624-1001	1001	FAT (OBESE)	1279	FAT (OBESE)	29	529	594	1001	13	MANY	2	10	23
Rzymski-2020-1624-1002	1002	BE LATE	425	BE LATE	51	435	580	1002	21	DARKNESS	2	20	48
Rzymski-2020-1624-1003	1003	FRAGRANT	376	FRAGRANT	58	489	606	1003	130	SWEET	2	15	18
Rzymski-2020-1624-1004	1004	FOUR	1500	FOUR	128	1456	1569	1004	41	TWO	2	9	16
Rzymski-2020-1624-1005	1005	FIVE	493	FIVE	118	1426	1528	1005	41	TWO	2	8	14
Rzymski-2020-1624-1006	1006	ARROW	977	ARROW	110	1591	1955	1006	97	BOW	2	30	58
Rzymski-2020-1624-1007	1007	BREATH	870	BREATH	23	256	330	1007	189	BREATH	2	11	20
Rzymski-2020-1624-1008	1008	LOAD	1679	LOAD	22	380	451	1008	42	EXPENSIVE	2	9	19
Rzymski-2020-1624-1009	1009	CHAIR	1476	CHAIR	73	767	907	1009	124	BOARD	2	6	28
Rzymski-2020-1624-1010	1010	DONKEY	1862	DONKEY	51	685	847	1010	116	HORSE	2	13	22
Rzymski-2020-1624-1011	1011	EYEBROW	1173	EYEBROW	68	700	771	1011	182	EYELASH	2	23	79
Rzymski-2020-1624-1012	1012	FOAM	1768	FOAM	78	700	936	1012	26	HEART	2	8	12
Rzymski-2020-1624-1013	1013	HIT	1433	HIT	65	634	895	1013	16	KILL	2	21	48
Rzymski-2020-1624-1014	1014	INCREASE	1041	INCREASE	19	311	559	1014	44	GO UP (ASCEND)	2	9	19
Rzymski-2020-1624-1015	1015	LIGHTNING	1654	LIGHTNING	86	1420	1594	1015	100	THUNDER	2	37	150
Rzymski-2020-1624-1016	1016	REFUSE	49	REFUSE	45	516	819	1016	144	FORBID	2	27	131
Rzymski-2020-1624-1017	1017	SPREAD OUT	38	SPREAD OUT	65	585	1104	1017	9	RUB	2	15	26
Rzymski-2020-1624-1018	1018	SPINE	805	SPINE	68	528	613	1018	57	BACK	2	14	23
Rzymski-2020-1624-1019	1019	RICE	926	RICE	58	676	746	1019	170	RICE PLANT	2	9	94
Rzymski-2020-1624-1020	1020	POTATO	593	POTATO	60	520	617	1020	149	YAM	2	22	46
Rzymski-2020-1624-1021	1021	WINDOW	1375	WINDOW	68	666	730	1021	94	GLASS	2	12	17
Rzymski-2020-1624-1022	1022	STREET	1362	STREET	24	58	66	1022	138	ROAD	2	23	28
Rzymski-2020-1624-1023	1023	BALL	1845	BALL	58	405	520	1023	122	CIRCLE	2	26	37
Rzymski-2020-1624-1024	1024	HAWK	307	HAWK	57	556	661	1024	159	VULTURE	2	20	37
Rzymski-2020-1624-1025	1025	FOREHEAD	123	FOREHEAD	119	1162	1274	1025	82	JAW	2	17	23
Rzymski-2020-1624-1026	1026	THUMB	1781	THUMB	85	772	831	1026	18	ARM	2	7	9
Rzymski-2020-1624-1027	1027	MIDDLE	1093	MIDDLE	36	302	346	1027	92	HALF	2	8	9
Rzymski-2020-1624-1028	1028	CORNER	192	CORNER	70	475	579	1028	10	EDGE	2	9	20
Rzymski-2020-1624-1029	1029	STRIKE	353	STRIKE	8	326	475	1029	16	KILL	2	6	45
Rzymski-2020-1624-1030	1030	HIDE (ONESELF)	2485	HIDE (ONESELF)	21	131	158	1030	93	HIDE (CONCEAL)	2	15	59
Rzymski-2020-1624-1031	1031	BRUSH	1821	BRUSH	36	345	378	1031	89	FORK	2	13	88
Rzymski-2020-1624-1032	1032	SCOLD	299	SCOLD	58	431	591	1032	195	SCOLD	2	12	17
Rzymski-2020-1624-1033	1033	SCRATCH	1436	SCRATCH	47	1056	1216	1033	9	RUB	2	11	30
Rzymski-2020-1624-1034	1034	ROUGH	1923	ROUGH	62	448	571	1034	107	TIDE	2	9	39
Rzymski-2020-1624-1035	1035	BE HUNGRY	1533	BE HUNGRY	51	980	1033	1035	153	HUNGER	2	10	13
Rzymski-2020-1624-1036	1036	OLD (AGED)	2112	OLD (AGED)	32	614	834	1036	50	OLD	2	12	60
Rzymski-2020-1624-1037	1037	GOOD-LOOKING	2410	GOOD-LOOKING	19	143	211	1037	20	CORRECT (RIGHT)	2	15	64
Rzymski-2020-1624-1038	1038	NEST	539	NEST	77	814	1060	1038	152	MAT	2	8	13
Rzymski-2020-1624-1039	1039	ALONE	1964	ALONE	35	226	256	1039	99	OTHER	2	17	34
Rzymski-2020-1624-1040	1040	EVIL	45	EVIL	23	362	408	1040	142	BAD	2	16	63
Rzymski-2020-1624-1041	1041	BAG	2468	BAG	25	296	331	1041	185	POUCH	2	11	31
Rzymski-2020-1624-1042	1042	BE DEAD OR DIE	2101	BE DEAD OR DIE	60	501	828	1042	66	DIE	2	19	34
Rzymski-2020-1624-1043	1043	FLESH OR MEAT	2615	FLESH OR MEAT	31	575	642	1043	105	FISH	2	9	61
Rzymski-2020-1624-1044	1044	ROOF	769	ROOF	83	638	732	1044	25	PASTURE	2	21	52
Rzymski-2020-1624-1045	1045	STAB	1434	STAB	29	506	594	1045	16	KILL	2	7	17
Rzymski-2020-1624-1046	1046	THIN	2308	THIN	34	544	612	1046	68	NARROW	2	8	14
Rzymski-2020-1624-1047	1047	UPPER ARM	431	UPPER ARM	15	59	62	1047	18	ARM	2	14	23
Rzymski-2020-1624-1048	1048	JAGUAR	1250	JAGUAR	40	130	153	1048	147	DOG	2	11	24
Rzymski-2020-1624-1049	1049	LOWER ARM	446	LOWER ARM	14	60	64	1049	18	ARM	2	15	31
Rzymski-2020-1624-1050	1050	LOWER LEG	447	LOWER LEG	15	56	71	1050	24	LEG	2	13	32
Rzymski-2020-1624-1051	1051	STORM CLOUDS	448	STORM CLOUDS	11	44	47	1051	59	FOG	2	7	10
Rzymski-2020-1624-1052	1052	NOTHING OR ZERO	3198	NOTHING OR ZERO	43	245	329	1052	54	NOT	2	11	16
Rzymski-2020-1624-1053	1053	CENTER OR MIDDLE	3208	CENTER OR MIDDLE	55	307	417	1053	92	HALF	2	19	36
Rzymski-2020-1624-1054	1054	WAGES	1122	WAGES	46	353	472	1054	42	EXPENSIVE	2	16	19
Rzymski-2020-1624-1055	1055	COIN	1867	COIN	50	296	375	1055	168	SILVER	2	33	67
Rzymski-2020-1624-1056	1056	DAMAGE OR INJURE	3195	DAMAGE OR INJURE	48	283	425	1056	112	DESTROY	2	16	22
Rzymski-2020-1624-1057	1057	RAFT	1664	RAFT	44	274	310	1057	103	CANOE	2	12	14
Rzymski-2020-1624-1058	1058	OUTRIGGER	416	OUTRIGGER	18	158	189	1058	103	CANOE	2	8	167
Rzymski-2020-1624-1059	1059	SHIP	740	SHIP	43	275	349	1059	103	CANOE	2	27	57
Rzymski-2020-1624-1060	1060	PURSUE	1047	PURSUE	56	363	471	1060	158	HUNT	2	28	57
Rzymski-2020-1624-1061	1061	FAN ACTION	360	FAN (ACTION)	47	295	366	1061	49	BLOW (OF WIND)	2	17	36
Rzymski-2020-1624-1062	1062	RUG	292	RUG	33	231	326	1062	152	MAT	2	16	35
Rzymski-2020-1624-1063	1063	TIN OR TINPLATE	3217	TIN OR TINPLATE	33	246	304	1063	192	TIN OR TINPLATE	2	9	11
Rzymski-2020-1624-1064	1064	FORGE	288	FORGE	24	458	570	1064	56	SEW	2	6	9
Rzymski-2020-1624-1065	1065	TOOL	1361	TOOL	45	291	361	1065	123	WEAPONS	2	12	23
Rzymski-2020-1624-1066	1066	OAK	644	OAK	27	237	261	1066	193	OAK	2	7	23
Rzymski-2020-1624-1067	1067	HAY	342	HAY	51	442	494	1067	25	PASTURE	2	20	57
Rzymski-2020-1624-1068	1068	HARVEST	611	HARVEST	48	360	507	1068	11	GRAIN	2	9	15
Rzymski-2020-1624-1069	1069	BLANKET	806	BLANKET	81	489	628	1069	152	MAT	2	10	21
Rzymski-2020-1624-1070	1070	DOORPOST	80	DOORPOST	34	248	293	1070	2	POST	2	15	21
Rzymski-2020-1624-1071	1071	MEN'S HOUSE	408	MEN'S HOUSE	21	166	174	1071	61	HOUSE	2	10	54
Rzymski-2020-1624-1072	1072	TENT	1316	TENT	45	266	315	1072	61	HOUSE	2	12	14
Rzymski-2020-1624-1073	1073	BRAID	1043	BRAID	61	403	483	1073	56	SEW	2	30	69
Rzymski-2020-1624-1074	1074	RING	1374	RING	65	531	579	1074	122	CIRCLE	2	8	19
Rzymski-2020-1624-1075	1075	PONCHO	327	PONCHO	31	114	129	1075	33	CLOTHES	2	10	16
Rzymski-2020-1624-1076	1076	BUTTER	1245	BUTTER	46	361	402	1076	139	OIL (ORGANIC SUBSTANCE)	2	34	81
Rzymski-2020-1624-1077	1077	BREAD	1368	BREAD	71	541	646	1077	45	FOOD	2	9	12
Rzymski-2020-1624-1078	1078	PHYSICIAN	597	PHYSICIAN	66	500	683	1078	163	MAGICIAN	2	9	9
Rzymski-2020-1624-1079	1079	CONCEIVE	1087	CONCEIVE	49	281	329	1079	42	EXPENSIVE	2	18	35
Rzymski-2020-1624-1080	1080	BEGET	1152	BEGET	51	284	329	1080	106	BECOME	2	15	36
Rzymski-2020-1624-1081	1081	WOMB	804	WOMB	57	417	525	1081	125	INTESTINES	2	13	33
Rzymski-2020-1624-1082	1082	SHOULDERBLADE	172	SHOULDERBLADE	53	307	340	1082	57	BACK	2	10	16
Rzymski-2020-1624-1083	1083	SANDFLY	95	SANDFLY	50	289	380	1083	126	MOSQUITO	2	15	101
Rzymski-2020-1624-1084	1084	BEEHIVE	88	BEEHIVE	51	314	357	1084	51	BEESWAX	2	8	11
Rzymski-2020-1624-1085	1085	SPIDER WEB	1065	SPIDER WEB	52	346	391	1085	152	MAT	2	6	13
Rzymski-2020-1624-1086	1086	WHALE	957	WHALE	35	387	431	1086	197	WHALE	2	8	23
Rzymski-2020-1624-1087	1087	FIN	213	FIN	47	291	316	1087	17	FEATHER	2	15	28
Rzymski-2020-1624-1088	1088	ORPHAN	1149	ORPHAN	61	383	456	1088	173	BEGGAR	2	8	8
Rzymski-2020-1624-1089	1089	STORM	858	STORM	57	404	518	1089	49	BLOW (OF WIND)	2	13	31
Rzymski-2020-1624-1090	1090	BOLT (OF LIGHTNING)	2007	BOLT (OF LIGHTNING)	55	315	367	1090	100	THUNDER	2	35	138
Rzymski-2020-1624-1091	1091	WAVE	978	WAVE	72	608	750	1091	107	TIDE	2	12	13
Rzymski-2020-1624-1092	1092	REEF	660	REEF	33	329	392	1092	117	STONE OR ROCK	2	9	10
Rzymski-2020-1624-1093	1093	OCEAN	645	OCEAN	51	284	335	1093	29	WATER	2	47	109
Rzymski-2020-1624-1094	1094	WINTER	1471	WINTER	72	704	792	1094	48	COLD	2	8	8
Rzymski-2020-1624-1095	1095	AUTUMN	1276	AUTUMN	54	631	741	1095	91	SUMMER	2	8	12
Rzymski-2020-1624-1096	1096	BRACKISH	70	BRACKISH	38	239	262	1096	121	SALTY	2	16	48
Rzymski-2020-1624-1097	1097	COLOR	1613	COLOR	41	298	335	1097	132	DYE	2	19	92
Rzymski-2020-1624-1098	1098	PRAISE	1687	PRAISE	61	438	550	1098	172	BOAST	2	10	15
Rzymski-2020-1624-1099	1099	MAD	1899	MAD	59	401	585	1099	109	STUPID	2	18	50
Rzymski-2020-1624-1100	1100	MUMBLE	128	MUMBLE	40	255	318	1100	190	MUMBLE	2	13	18
Rzymski-2020-1624-1101	1101	FLUTE	777	FLUTE	55	410	507	1101	75	BRASS INSTRUMENT (HORN OR TRUMPET)	2	17	30
Rzymski-2020-1624-1102	1102	QUEEN	1306	QUEEN	37	256	311	1102	27	KING	2	12	18
Rzymski-2020-1624-1103	1103	HINDER OR PREVENT	3201	HINDER OR PREVENT	43	266	400	1103	144	FORBID	2	17	38
Rzymski-2020-1624-1104	1104	ARMY	1561	ARMY	44	359	484	1104	114	BATTLE	2	19	45
Rzymski-2020-1624-1105	1105	WEAPONS	951	WEAPONS	49	281	320	1105	123	WEAPONS	2	17	30
Rzymski-2020-1624-1106	1106	BATTLE-AXE	386	BATTLE-AXE	34	251	277	1106	157	AXE	2	23	113
Rzymski-2020-1624-1107	1107	FISH TRAP	389	FISH TRAP	55	322	401	1107	60	FISHNET	2	17	48
Rzymski-2020-1624-1108	1108	TRAP (PITFALL)	1075	TRAP (PITFALL)	72	648	916	1108	60	FISHNET	2	11	37
Rzymski-2020-1624-1109	1109	PERJURY	1792	PERJURY	28	215	249	1109	175	PERJURY	2	16	21
Rzymski-2020-1624-1110	1110	WORSHIP	257	WORSHIP	48	356	466	1110	136	ASK (REQUEST)	2	15	56
Rzymski-2020-1624-1111	1111	HELL	878	HELL	46	264	308	1111	2	POST	2	11	12
Rzymski-2020-1624-1112	1112	DEMON	1973	DEMON	61	489	777	1112	26	HEART	2	24	70
Rzymski-2020-1624-1113	1113	IDOL	1945	IDOL	41	328	382	1113	171	IDOL	2	13	26
Rzymski-2020-1624-1114	1114	MAGICIAN	2137	MAGICIAN	60	312	492	1114	163	MAGICIAN	2	11	13
Rzymski-2020-1624-1115	1115	ELF OR FAIRY	3206	ELF OR FAIRY	27	233	316	1115	26	HEART	2	6	6
Rzymski-2020-1624-1116	1116	BETWEEN	689	BETWEEN	20	233	267	1116	167	GAP (DISTANCE)	2	8	10
Rzymski-2020-1624-1117	1117	GRANDPARENTS	305	GRANDPARENTS	19	193	238	1117	6	FATHER-IN-LAW (OF MAN)	2	7	8
Rzymski-2020-1624-1118	1118	LIFE	210	LIFE	38	322	363	1118	15	DWELL (LIVE, RESIDE)	2	13	71
Rzymski-2020-1624-1119	1119	BREAK (OF ROPE)	460	BREAK (OF ROPE)	22	244	269	1119	7	CUT	2	12	18
Rzymski-2020-1624-1120	1120	DISEASE	1986	DISEASE	40	351	405	1120	31	WOUND	2	21	39
Rzymski-2020-1624-1121	1121	TRUTH	1638	TRUTH	22	180	202	1121	20	CORRECT (RIGHT)	2	10	16
Rzymski-2020-1624-1122	1122	SLEEP (STATE)	2972	SLEEP (STATE)	19	102	112	1122	36	SLEEP	2	10	32
Rzymski-2020-1624-1123	1123	DREAM	2374	DREAM	23	398	611	1123	36	SLEEP	2	9	29
Rzymski-2020-1624-1124	1124	COLD (CHILL)	2932	COLD (CHILL)	20	105	124	1124	48	COLD	2	15	54
Rzymski-2020-1624-1125	1125	ELEVATION	2936	ELEVATION	19	100	133	1125	95	HILL	2	11	35
Rzymski-2020-1624-1126	1126	COAST	1525	COAST	20	199	254	1126	10	EDGE	2	13	32
Rzymski-2020-1624-1127	1127	THOUGHT	2975	THOUGHT	22	115	132	1127	30	MIND	2	11	16
Rzymski-2020-1624-1128	1128	MESSAGE	2961	MESSAGE	19	101	118	1128	154	STORY	2	14	26
Rzymski-2020-1624-1129	1129	NEWS	2964	NEWS	20	126	142	1129	154	STORY	2	14	26
Rzymski-2020-1624-1130	1130	SONG	1096	SONG	43	412	647	1130	118	SING	2	13	24
Rzymski-2020-1624-1131	1131	ITEM	2981	ITEM	18	101	111	1131	123	WEAPONS	2	11	41
Rzymski-2020-1624-1132	1132	TIP (OF OBJECT)	2992	TIP (OF OBJECT)	21	124	159	1132	129	HEAD	2	11	25
Rzymski-2020-1624-1133	1133	POUCH	2951	POUCH	21	109	132	1133	185	POUCH	2	23	62
Rzymski-2020-1624-1134	1134	SACK	2990	SACK	22	128	140	1134	185	POUCH	2	22	57
Rzymski-2020-1624-1135	1135	SLICE	2954	SLICE	20	101	125	1135	92	HALF	2	12	23
Rzymski-2020-1624-1136	1136	STRAP	2973	STRAP	23	127	138	1136	162	STRAP	2	14	31
Rzymski-2020-1624-1137	1137	LEASH	2959	LEASH	18	103	114	1137	162	STRAP	2	9	19
Rzymski-2020-1624-1138	1138	CHURCH	1349	CHURCH	32	188	206	1138	140	TEMPLE	2	11	16
Rzymski-2020-1624-1139	1139	DENSE	2239	DENSE	18	117	136	1139	13	MANY	2	7	12
Rzymski-2020-1624-1140	1140	SOLID	3003	SOLID	21	116	150	1140	73	HARD	2	16	32
Rzymski-2020-1624-1141	1141	FRESH	243	FRESH	18	100	118	1141	4	SON	2	14	28
Rzymski-2020-1624-1142	1142	DAMP	2998	DAMP	21	119	139	1142	85	RIPE	2	14	23
Rzymski-2020-1624-1143	1143	SEVERE	419	SEVERE	18	112	134	1143	142	BAD	2	12	65
Rzymski-2020-1624-1144	1144	THEN	2921	THEN	20	106	135	1144	183	THEN	2	19	58
Rzymski-2020-1624-1145	1145	AT FIRST	2915	AT FIRST	21	120	153	1145	78	FIRST	2	8	19
Rzymski-2020-1624-1146	1146	FORWARD	2912	FORWARD	19	103	115	1146	78	FIRST	2	6	9
Rzymski-2020-1624-1147	1147	SET (HEAVENLY BODIES)	160	SET (HEAVENLY BODIES)	22	267	433	1147	81	SINK (DESCEND)	2	14	20
Rzymski-2020-1624-1148	1148	SWAY	573	SWAY	18	99	121	1148	113	SHAKE	2	10	24
Rzymski-2020-1624-1149	1149	PASS	1951	PASS	20	115	131	1149	3	GO	2	6	13
Rzymski-2020-1624-1150	1150	EMERGE (APPEAR)	1076	EMERGE (APPEAR)	21	116	136	1150	102	SEEM	2	12	35
Rzymski-2020-1624-1151	1151	ROAR (OF SEA)	2876	ROAR (OF SEA)	20	101	121	1151	100	THUNDER	2	6	6
Rzymski-2020-1624-1152	1152	SOUND (OF INSTRUMENT OR VOICE)	2879	SOUND (OF INSTRUMENT OR VOICE)	19	109	126	1152	88	CHIME (ACTION)	2	7	21
Rzymski-2020-1624-1153	1153	SIT DOWN	1649	SIT DOWN	23	213	230	1153	15	DWELL (LIVE, RESIDE)	2	15	44
Rzymski-2020-1624-1154	1154	PREPARE	2909	PREPARE	20	239	297	1154	35	COOK (SOMETHING)	2	11	52
Rzymski-2020-1624-1155	1155	ESCAPE	1615	ESCAPE	19	164	180	1155	90	RUN	2	18	54
Rzymski-2020-1624-1156	1156	WATCH	1650	WATCH	20	208	224	1156	64	SEE	2	20	73
Rzymski-2020-1624-1157	1157	RESULT IN	1723	RESULT IN	14	92	105	1157	106	BECOME	2	10	18
Rzymski-2020-1624-1158	1158	REPAIR	2243	REPAIR	24	363	479	1158	35	COOK (SOMETHING)	2	6	20
Rzymski-2020-1624-1159	1159	INVITE	1611	INVITE	36	198	234	1159	58	SHOUT	2	13	39
Rzymski-2020-1624-1160	1160	DISTURB	2883	DISTURB	17	101	113	1160	191	DISTURB	2	14	31
Rzymski-2020-1624-1161	1161	DRIVE (CATTLE)	2868	DRIVE (CATTLE)	20	112	120	1161	216	DRIVE (CATTLE)	2	10	19
Rzymski-2020-1624-1162	1162	TIE UP (TETHER)	2891	TIE UP (TETHER)	23	140	157	1162	65	TIE	2	20	72
Rzymski-2020-1624-1163	1163	KNIT	2905	KNIT	20	107	117	1163	65	TIE	2	7	21
