ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	IDS_ID	ENGLISH	RELATION	PWN_WORD_SENSE_ID	PWN_DEFINITION	PWN_SYNSET	PWN_POS	OMW_URL
Borin-2015-1532-453	498	CALF OF LEG	453	S04.352	the calf of the leg	ss	calf%1:08:00::	the muscular back part of the shank	n05574332	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05574332-n
Borin-2015-1532-454	1058	STEPDAUGHTER	454	S02.740	the stepdaughter	ss	stepdaughter%1:18:00::	a daughter of your spouse by a former marriage	n10654596	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10654596-n
Borin-2015-1532-455	485	DISAPPEAR	455	S10.491	to disappear	ss	disappear%2:30:00::	get lost, as without warning or explanation; &quot;He disappeared without a trace&quot;	v00426958	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00426958-v
Borin-2015-1532-456	283	PADDY	456	S08.1210	the paddy	ss	paddy%1:15:00::	an irrigated or flooded field where rice is grown	n08614229	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=08614229-n
Borin-2015-1532-457	661	RELIGION	457	S22.110	the religion	ss	religion%1:14:00::	an institution to express belief in a divine power; &quot;he was raised in the Baptist religion&quot;; &quot;a member of his own faith contradicted him&quot;	n08081668	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=08081668-n
Borin-2015-1532-458	1061	ARMOUR	458	S20.310	the armour	ss	armour%1:06:00::	protective covering made of metal and used in combat	n02739668	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02739668-n
Borin-2015-1532-459	942	HONEY	459	S05.840	the honey	ss	honey%1:13:00::	a sweet yellow liquid produced by bees	n07858978	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07858978-n
Borin-2015-1532-460	1378	SPOON	460	S05.370	the spoon	ss	spoon%1:06:00::	a piece of cutlery with a shallow bowl-shaped container and a handle; used to stir or serve or take up food	n04284002	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04284002-n
Borin-2015-1532-461	346	BANYAN	461	S08.850	the banyan	ss	banyan%1:20:00::	East Indian tree that puts out aerial shoots that grow down into the soil forming additional trunks	n12402348	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=12402348-n
Borin-2015-1532-462	1911	DRAW (WATER)	462	S09.9000	to draw water	iu	draw%2:38:00::	take liquid out of a container or well; &quot;She drew water from the barrel&quot;	v01854132	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01854132-v
Borin-2015-1532-463	1022	BOOTY	463	S20.480	the booty	ss	booty%1:21:00::	goods or money obtained illegally	n13262663	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13262663-n
Borin-2015-1532-464	1598	NORTH	464	S12.470	the north	ss	north%1:24:00::	the cardinal compass point that is at 0 or 360 degrees	n13831176	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13831176-n
Borin-2015-1532-465	1844	BOAT	465	S10.830	the boat	ss	boat%1:06:00::	a small vessel for travel on water	n02858304	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02858304-n
Borin-2015-1532-466	863	EDGE	466	S12.353	the edge	ui	edge%1:06:01::	the outside limit of an object or area or surface; a place farthest away from the center of something; &quot;the edge of the leaf is wavy&quot;; &quot;she sat on the edge of the bed&quot;; &quot;the water's edge&quot;	n03264542	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03264542-n
Borin-2015-1532-467	110	MOTOR	467	S23.1850	the motor	ss	motor%1:06:00::	machine that converts other forms of energy into mechanical energy and so imparts motion	n03789946	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03789946-n
Borin-2015-1532-468	838	REMAINS	468	S12.170	the remains	ui	rest%1:24:00::	something left after other parts have been taken away; &quot;there was no remainder&quot;; &quot;he threw away the rest&quot;; &quot;he took what he wanted and I got the balance&quot;	n13810818	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13810818-n
Borin-2015-1532-469	1789	AGE	469	S14.120	the age	ss	age%1:07:00::	how long something has existed; &quot;it was replaced because of its age&quot;	n04924103	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04924103-n
Borin-2015-1532-470	1833	DINNER (SUPPER)	470	S05.440	the dinner	ss	dinner%1:13:00::	the main meal of the day served in the evening or at midday; &quot;dinner will be at 8&quot;; &quot;on Sundays they had a large dinner when they returned from church&quot;	n07575726	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07575726-n
Borin-2015-1532-471	1910	STINGRAY	471	S03.664	the stingray	ss	stingray%1:05:00::	large venomous ray with large barbed spines near the base of a thin whiplike tail capable of inflicting severe wounds	n01498041	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01498041-n
Borin-2015-1532-472	1298	NEWSPAPER	472	S23.6000	the newspaper	ss	newspaper%1:10:00::	a daily or weekly publication on folded sheets; contains news and articles and advertisements; &quot;he read his newspaper at breakfast&quot;	n06267145	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=06267145-n
Borin-2015-1532-473	705	GO UP (ASCEND)	473	S10.471	to go up	ss	go_up%2:38:10::	travel up, &quot;We ascended the mountain&quot;; &quot;go up a ladder&quot;; &quot;The mountaineers slowly ascended the steep slope&quot;	v01969216	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01969216-v
Borin-2015-1532-474	662	BATTERY	474	S23.1750	the battery	ss	battery%1:06:00::	a device that produces electricity; may have several primary or secondary cells arranged in parallel or series	n02810471	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02810471-n
Borin-2015-1532-475	1322	BREAKFAST	475	S05.420	the breakfast	ss	breakfast%1:13:00::	the first meal of the day (usually in the morning)	n07574602	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07574602-n
Borin-2015-1532-476	792	BOIL (OF LIQUID)	476	S05.220	to boil	ss	boil%2:30:01::	come to the boiling point and change from a liquid to vapor; &quot;Water boils at 100 degrees Celsius&quot;	v00375021	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00375021-v
Borin-2015-1532-477	808	DRIP (1)	477	S10.160	to drop	ss	drop%2:38:01::	let fall to the ground; &quot;Don't drop the dishes&quot;	v01977701	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01977701-v
Borin-2015-1532-478	581	COME BACK	478	S10.481	to come back	ss	come_back%2:32:00::	go back to something earlier; &quot;This harks back to a previous remark of his&quot;	v00959524	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00959524-v
Borin-2015-1532-479	1092	HOPE	479	S16.630	to hope	ss	hope%2:37:00::	be optimistic; be full of hope; have hopes; &quot;I am still hoping that all will turn out well&quot;	v01811441	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01811441-v
Borin-2015-1532-480	1504	FLY (INSECT)	480	S03.830	the fly	ss	fly%1:05:00::	two-winged insects characterized by active flight	n02190166	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02190166-n
Borin-2015-1532-481	1045	POET	481	S18.670	the poet	ss	poet%1:18:00::	a writer of poems (the term is usually reserved for writers of good poetry)	n10444194	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10444194-n
Borin-2015-1532-482	1646	GIRL	482	S02.260	the girl	ss	girl%1:18:02::	a youthful female person; &quot;the baby was a girl&quot;; &quot;the girls were just learning to ride a tricycle&quot;	n10084295	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10084295-n
Borin-2015-1532-483	1905	EAGLE	483	S03.584	the eagle	ss	eagle%1:05:00::	any of various large keen-sighted diurnal birds of prey noted for their broad wings and strong soaring flight	n01613294	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01613294-n
Borin-2015-1532-484	218	FINE (PENALTY)	484	S21.380	the fine	ss	fine%1:21:00::	money extracted as a penalty	n13301328	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13301328-n
Borin-2015-1532-485	787	SAIL	485	S10.360	to sail	ss	sail%2:38:00::	travel on water propelled by wind; &quot;I love sailing, especially on the open sea&quot;; &quot;the ship sails on&quot;	v01945516	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01945516-v
Borin-2015-1532-486	1339	MORNING	486	S14.440	the morning	ss	morning%1:28:00::	the time period between dawn and noon; &quot;I spent the morning running errands&quot;	n15165289	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=15165289-n
Borin-2015-1532-487	1851	POCKET	487	S06.610	the pocket	ss	pocket%1:06:00::	a small pouch inside a garment for carrying small articles	n03972524	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03972524-n
Borin-2015-1532-488	1434	STAB	488	S09.223	to stab	ss	stab%2:35:02::	use a knife on; &quot;The victim was knifed to death&quot;	v01231652	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01231652-v
Borin-2015-1532-489	1360	DUCK	489	S03.570	the duck	ss	duck%1:05:00::	small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs	n01846331	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01846331-n
Borin-2015-1532-490	107	OMEN	490	S22.470	the omen	ss	omen%1:11:00::	a sign of something about to happen; &quot;he looked for an omen before going into battle&quot;	n07286368	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07286368-n
Borin-2015-1532-491	1297	LEG	491	S04.350	the leg	ui	leg%1:08:02::	a structure in animals that is similar to a human leg and used for locomotion	n05561507	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05561507-n
Borin-2015-1532-492	704	CLEAN	492	S15.870	clean	ss	clean%3:00:01::	free from dirt or impurities; or having clean habits; &quot;children with clean shining faces&quot;; &quot;clean white shirts&quot;; &quot;clean dishes&quot;; &quot;a spotlessly clean house&quot;; &quot;cats are clean animals&quot;	a00417413	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00417413-a
Borin-2015-1532-493	1248	EYE	493	S04.210	the eye	ss	eye%1:08:00::	the organ of sight	n05311054	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05311054-n
Borin-2015-1532-494	1221	NOSE	494	S04.230	the nose	ss	nose%1:08:00::	the organ of smell and entrance to the respiratory tract; the prominent part of the face of man or other mammals; &quot;he has a cold in the nose&quot;	n05598147	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05598147-n
Borin-2015-1532-495	1173	EYEBROW	495	S04.212	the eyebrow	ss	eyebrow%1:08:00::	the arch of hair above each eye	n05313535	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05313535-n
Borin-2015-1532-496	650	PETROLEUM	496	S23.1950	the petroleum	ss	petroleum%1:27:00::	a dark oil consisting mainly of hydrocarbons	n14980579	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=14980579-n
Borin-2015-1532-497	1476	CHAIR	497	S07.430	the chair	ss	chair%1:06:00::	a seat for one person, with a support for the back; &quot;he put his coat over the back of the chair and sat down&quot;	n03001627	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03001627-n
Borin-2015-1532-498	1389	TOE	498	S04.380	the toe	ss	toe%1:08:01::	one of the digits of the foot	n05577410	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05577410-n
Borin-2015-1532-499	212	FIELD	499	S08.120	the field	ss	field%1:15:00::	a piece of land cleared of trees and usually enclosed; &quot;he planted a field of wheat&quot;	n08569998	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=08569998-n
Borin-2015-1532-500	1977	DEW	500	S01.640	the dew	ss	dew%1:27:00::	water that has condensed on a cool surface overnight from water vapor in the air; &quot;in the morning the grass was wet with dew&quot;	n14834132	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=14834132-n
Borin-2015-1532-501	1870	ANCHOR	501	S10.890	the anchor	ss	anchor%1:06:00::	a mechanical device that prevents a vessel from moving	n02709367	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02709367-n
Borin-2015-1532-502	605	GRAIN	502	S08.420	the grain	ss	grain%1:20:01::	a cereal grass; &quot;wheat is a grain that is grown in Kansas&quot;	n12141385	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=12141385-n
Borin-2015-1532-503	1178	NOSTRIL	503	S04.231	the nostril	ss	nostril%1:08:00::	either one of the two external openings to the nasal cavity in the nose	n05600109	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05600109-n
Borin-2015-1532-504	2144	SPRING OR WELL	504	S01.370	the spring or well	ui	well%1:06:00::	a deep hole or shaft dug or drilled to obtain water or oil or gas or brine	n04572344	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04572344-n
Borin-2015-1532-505	1603	MOSQUE	505	S22.1320	the mosque	ss	mosque%1:06:00::	(Islam) a Muslim place of worship that usually has a minaret	n03788195	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03788195-n
Borin-2015-1532-506	604	GLASS	506	S09.740	the glass	ss	glass%1:27:00::	a brittle transparent solid with irregular atomic structure	n14881303	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=14881303-n
Borin-2015-1532-507	1273	CANDLE	507	S07.460	the candle	ss	candle%1:06:00::	stick of wax with a wick in the middle	n02948072	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02948072-n
Borin-2015-1532-508	853	ALTAR	508	S22.140	the altar	ss	altar%1:06:00::	a raised structure on which gifts or sacrifices to a god are made	n02699494	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02699494-n
Borin-2015-1532-509	1231	NEW	509	S14.130	new	ss	new%3:00:00::	not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered; &quot;a new law&quot;; &quot;new cars&quot;; &quot;a new comet&quot;; &quot;a new friend&quot;; &quot;a new year&quot;; &quot;the New World&quot;	a01640850	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01640850-a
Borin-2015-1532-510	490	DESCENDANTS	510	S02.570	the descendants	ss	descendants%1:14:00::	all of the offspring of a given progenitor; &quot;we must secure the benefits of freedom for ourselves and our posterity&quot;	n08369220	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=08369220-n
Borin-2015-1532-511	611	HARVEST	511	S08.410	the harvest	ss	harvest%1:20:00::	the yield from plants in a single growing season	n13085864	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13085864-n
Borin-2015-1532-512	492	THREE	512	S13.0300	three	ss	three%5:00:00:cardinal:00	being one more than two	a02186580	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02186580-a
Borin-2015-1532-513	327	PONCHO	513	S06.411	the poncho	ss	poncho%1:06:00::	a blanket-like cloak with a hole in the center for the head	n03980874	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03980874-n
Borin-2015-1532-514	1343	SUN	514	S01.520	the sun	ss	sun%1:17:00::	the star that is the source of light and heat for the planets in the solar system; &quot;the sun contains 99.85% of the mass in the solar system&quot;; &quot;the Earth revolves around the Sun&quot;	n09450163	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=09450163-n
Borin-2015-1532-515	1571	SELL	515	S11.820	to sell	ss	sell%2:40:00::	exchange or deliver for money or its equivalent; &quot;He sold his house in January&quot;; &quot;She sells her body to survive and support her drug habit&quot;	v02242464	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02242464-v
Borin-2015-1532-516	1625	DEAD	516	S04.7501	dead	ss	dead%3:00:01::	no longer having or seeming to have or expecting to have life; &quot;the nerve is dead&quot;; &quot;a dead pallor&quot;; &quot;he was marked as a dead man by the assassin&quot;	a00095280	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00095280-a
Borin-2015-1532-517	765	MOVE	517	S10.110	to move	ss	move%2:38:01::	cause to move or shift into a new position or place, both in a concrete and in an abstract sense; &quot;Move those boxes into the corner, please&quot;; &quot;I'm moving my money to another bank&quot;; &quot;The director moved more responsibilities onto his new assistant&quot;	v01850315	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01850315-v
Borin-2015-1532-518	1690	FENCE	518	S08.160	the fence	ss	fence%1:06:00::	a barrier that serves to enclose an area	n03327234	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03327234-n
Borin-2015-1532-519	714	SEED	519	S08.311	the seed	ss	seed%1:20:02::	a mature fertilized plant ovule consisting of an embryo and its food source and having a protective coat or testa	n11683989	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=11683989-n
Borin-2015-1532-520	883	TERMITE	520	S03.8340	the termites	ss	termite%1:05:00::	whitish soft-bodied ant-like social insect that feeds on wood	n02223266	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02223266-n
Borin-2015-1532-521	1871	CAMEL	521	S03.780	the camel	ss	camel%1:05:00::	cud-chewing mammal used as a draft or saddle animal in desert regions	n02437136	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02437136-n
Borin-2015-1532-522	1292	BAD	522	S16.720	bad	ss	bad%3:00:00::	having undesirable or negative qualities; &quot;a bad report card&quot;; &quot;his sloppy appearance made a bad impression&quot;; &quot;a bad little boy&quot;; &quot;clothes in bad shape&quot;; &quot;a bad cut&quot;; &quot;bad luck&quot;; &quot;the news was very bad&quot;; &quot;the reviews were bad&quot;; &quot;the pay is bad&quot;; &quot;it was a bad light for reading&quot;; &quot;the movie was a bad choice&quot;	a01125429	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01125429-a
Borin-2015-1532-523	1791	BUTTERFLY	523	S03.920	the butterfly	ss	butterfly%1:05:00::	diurnal insect typically having a slender body with knobbed antennae and broad colorful wings	n02274259	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02274259-n
Borin-2015-1532-524	178	RIPE	524	S05.123	ripe	ss	ripe%3:00:00::	fully developed or matured and ready to be eaten or used; &quot;ripe peaches&quot;; &quot;full-bodied mature wines&quot;	a01493173	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01493173-a
