ID	NUMBER	CHINESE	CHINESE_TRADITIONAL	CHINESE_PINYIN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	POS	SEMANTIC_RADICAL_1	CHARACTER_TYPE_1	SEMANTIC_RADICAL_2	CHARACTER_TYPE_2	VISUAL_MEAN	AUDITORY_MEAN	GUSTATORY_MEAN	OLFACTORY_MEAN	HAPTIC_MEAN	INTEROCEPTIVE_MEAN	PERCEPTUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_AGGREGATED	PERCEPTUAL_STRENGTH_SUM	PERCEPTUAL_EXCLUSIVITY	FOOT_ACTION_MEAN	HAND_ACTION_MEAN	MOUTH_ACTION_MEAN	HEAD_ACTION_MEAN	TORSO_ACTION_MEAN	ACTION_STRENGTH_MEAN	ACTION_STRENGTH_SUM	ACTION_STRENGTH_MAX	ACTION_STRENGTH_AGGREGATED	ACTION_EXCLUSIVITY	ACTION_DOMINANT	SENSORIMOTOR_STRENGTH_MAX	SENSORIMOTOR_DOMINANT	SENSORIMOTOR_STRENGTH_AGGREGATED	SENSORIMOTOR_STRENGTH_SUM	SENSORIMOTOR_EXCLUSIVITY	CONCRETE_ABSTRACT
Zhong-2022-664-371	371	回答	回答	huídá	reply	1275	ANSWER	Nv	囗	pictograph	竹	phono-semantic	2.588235294	4.058823529	0.9411764706	0.9411764706	0.9411764706	2.411764706	1.980392157	auditory	4.058823529	4.652904601	11.88235294	0.2623762376	1.176470588	1.235294118	3.470588235	1.823529412	1.764705882	1.894117647	9.470588235	3.470588235	3.845704764	0.2422360248	mouth/throat	4.058823529	auditory	5.401656974	21.35294118	0.1460055096	concrete
Zhong-2022-664-372	372	画风	畫風	huàfēng	style of painting			N	田	pictograph	風	phono-semantic	4.090909091	1.272727273	0.3636363636	0.1818181818	1.090909091	3	1.666666667	visual	4.090909091	4.624156721	10	0.3909090909	1.227272727	1.818181818	1.409090909	1.818181818	1.636363636	1.581818182	7.909090909	1.818181818	2.761069358	0.07471264368	hand/arm+head	4.090909091	visual	4.931417715	17.90909091	0.2182741117	abstract
Zhong-2022-664-373	373	大义	大義	dàyì	righteousness			N	大	pictograph	羊	compound_ideograph	2.545454545	2.454545455	0.6363636364	0.6363636364	0.9545454545	3.227272727	1.742424242	interoceptive	3.227272727	4.046928799	10.45454545	0.247826087	1.954545455	2	1.727272727	1.818181818	1.681818182	1.836363636	9.181818182	2	3.154421554	0.03465346535	hand/arm	3.227272727	interoceptive	4.60520507	19.63636364	0.1319444444	abstract
Zhong-2022-664-374	374	际遇	際遇	jìyù	chance encounter			N	阝	phono-semantic	辶	phono-semantic	2.727272727	2.227272727	1	1.136363636	1.590909091	3.954545455	2.106060606	interoceptive	3.954545455	4.636497614	12.63636364	0.2338129496	1.772727273	1.863636364	2.227272727	1.818181818	1.590909091	1.854545455	9.272727273	2.227272727	3.211727857	0.06862745098	mouth/throat	3.954545455	interoceptive	5.101920353	21.90909091	0.1348547718	abstract
Zhong-2022-664-375	375	魅力	魅力	mèilì	charm			N	鬼	phono-semantic	力	pictograph	3.727272727	3.136363636	1.636363636	1.545454545	1.909090909	4.136363636	2.681818182	interoceptive	4.136363636	5.5226068	16.09090909	0.1610169492	2.272727273	2.590909091	1.818181818	1.818181818	2.181818182	2.136363636	10.68181818	2.590909091	3.721443215	0.07234042553	hand/arm	4.136363636	interoceptive	6.036571065	26.77272727	0.09677419355	abstract
Zhong-2022-664-376	376	倒影	倒影	dàoyǐng	reflection			Nv	亻	phono-semantic	彡	phono-semantic	4.409090909	2	0.5909090909	0.5454545455	1.181818182	2.681818182	1.901515152	visual	4.409090909	4.863231372	11.40909091	0.3386454183	1.681818182	1.681818182	1	1.818181818	1.727272727	1.581818182	7.909090909	1.818181818	2.78829612	0.1034482759	head	4.409090909	visual	5.15134917	19.31818182	0.2	concrete
Zhong-2022-664-377	377	地图	地圖	dìtú	map	2625	MAP	N	土	phono-semantic	囗	compound_ideograph	4.772727273	1.090909091	0.1818181818	0.3181818182	1.863636364	1.863636364	1.681818182	visual	4.772727273	4.973182239	10.09090909	0.454954955	1.818181818	2.181818182	1.136363636	1.818181818	1.272727273	1.645454545	8.227272727	2.181818182	2.960072137	0.1270718232	hand/arm	4.772727273	visual	5.300696107	18.31818182	0.2506203474	concrete
Zhong-2022-664-378	378	螃蟹	螃蟹	pángxiè	crab	2348	CRAB	N	虫	phono-semantic	虫	phono-semantic	4.181818182	1.727272727	3.772727273	2.181818182	3.272727273	1.954545455	2.848484848	visual	4.181818182	5.696875456	17.09090909	0.1436170213	3.318181818	3.272727273	2.772727273	1.818181818	2.227272727	2.681818182	13.40909091	3.318181818	4.790894819	0.1118644068	leg/foot	4.181818182	visual	6.655820262	30.5	0.08047690015	concrete
Zhong-2022-664-379	379	意向	意向	yìxiàng	intention	1162	INTENTION	N	心	compound_ideograph	口	compound_ideograph	1.523809524	1.333333333	0.5714285714	0.4761904762	0.8571428571	3.666666667	1.404761905	interoceptive	3.666666667	3.828803552	8.428571429	0.3785310734	1	1.571428571	1.857142857	1.80952381	1.285714286	1.504761905	7.523809524	1.857142857	2.684045868	0.1139240506	mouth/throat	3.666666667	interoceptive	4.225868174	15.95238095	0.2	abstract
Zhong-2022-664-380	380	魄力	魄力	pòlì	courage			N	鬼	phono-semantic	力	pictograph	2.857142857	2.142857143	0.9047619048	1.095238095	1.714285714	3.904761905	2.103174603	interoceptive	3.904761905	4.638370586	12.61904762	0.2377358491	1.380952381	1.714285714	1.904761905	1.80952381	1.714285714	1.704761905	8.523809524	1.904761905	2.945116176	0.06145251397	mouth/throat	3.904761905	interoceptive	5.004492237	21.14285714	0.1418918919	abstract
Zhong-2022-664-381	381	指望	指望	zhǐwàng	count on			Nv	扌	phono-semantic	月	compound_ideograph	2.095238095	2.19047619	0.619047619	0.5714285714	0.9523809524	3.238095238	1.611111111	interoceptive	3.238095238	3.801762472	9.666666667	0.275862069	0.9523809524	1.333333333	1.380952381	1.80952381	0.9047619048	1.276190476	6.380952381	1.80952381	2.322860851	0.1417910448	head	3.238095238	interoceptive	4.071260557	16.04761905	0.1661721068	abstract
Zhong-2022-664-382	382	品格	品格	pǐngé	one's character			N	口	compound_ideograph	木	phono-semantic	1.666666667	1.380952381	0.2857142857	0.3333333333	0.4761904762	3.666666667	1.301587302	interoceptive	3.666666667	3.84236488	7.80952381	0.4329268293	0.7142857143	0.7142857143	0.9523809524	1.80952381	1.333333333	1.104761905	5.523809524	1.80952381	2.146370876	0.1982758621	head	3.666666667	interoceptive	4.053772154	13.33333333	0.2535714286	abstract
Zhong-2022-664-383	383	题目	題目	tímù	topic			N	頁	phono-semantic	目	pictograph	4.047619048	1.952380952	0.5714285714	0.5714285714	1.238095238	2.571428571	1.825396825	visual	4.047619048	4.531126531	10.95238095	0.3173913043	0.7142857143	1.952380952	1.428571429	1.80952381	0.7142857143	1.323809524	6.619047619	1.952380952	2.57185853	0.1870503597	hand/arm	4.047619048	visual	4.792007712	17.57142857	0.1978319783	concrete
Zhong-2022-664-384	384	方言	方言	fāngyán	dialect	2815	DIALECT	N	方	pictograph	言	ideograph	2	4.80952381	0.619047619	0.9523809524	1	3.714285714	2.182539683	auditory	4.80952381	5.567699297	13.0952381	0.32	1.333333333	1.428571429	3.380952381	1.80952381	1.285714286	1.847619048	9.238095238	3.380952381	3.732113246	0.2268041237	mouth/throat	4.80952381	auditory	6.078397252	22.33333333	0.1876332623	concrete
Zhong-2022-664-385	385	意义	意義	yìyì	significance			N	心	compound_ideograph	羊	compound_ideograph	2.266666667	1.8	0.8666666667	0.8	1.2	3.666666667	1.766666667	interoceptive	3.666666667	4.114698165	10.6	0.2704402516	1.533333333	1.333333333	1.133333333	1.8	1.466666667	1.453333333	7.266666667	1.8	2.541601181	0.09174311927	head	3.666666667	interoceptive	4.415423882	17.86666667	0.1604477612	abstract
Zhong-2022-664-386	386	脉搏	脈搏	màibó	pulse	3267	PULSE	N	月(肉)	phono-semantic	扌	phono-semantic	1.866666667	2.533333333	0.4	0.4	4.133333333	3.733333333	2.177777778	interoceptive	4.133333333	5.260110413	13.06666667	0.2857142857	2	2.866666667	1.533333333	1.8	2	2.04	10.2	2.866666667	3.659172941	0.1307189542	hand/arm	4.133333333	interoceptive	5.794281	23.26666667	0.1604584527	concrete
Zhong-2022-664-387	387	韵味	韻味	yùnwèi	lingering charm			N	音	compound_ideograph	口	compound_ideograph	2.105263158	1.789473684	0.9473684211	1.052631579	1.052631579	3.263157895	1.701754386	interoceptive	3.263157895	3.756068751	10.21052632	0.2268041237	1.368421053	1.368421053	1.631578947	1.789473684	1.684210526	1.568421053	7.842105263	1.789473684	2.71332888	0.05369127517	head	3.263157895	interoceptive	4.178704738	18.05263158	0.1282798834	abstract
Zhong-2022-664-388	388	风纪	風紀	fēngjì	discipline			N	風	phono-semantic	糹	phono-semantic	1.684210526	1.842105263	0.8947368421	1.210526316	1.684210526	2.157894737	1.578947368	interoceptive	2.157894737	3.04897658	9.473684211	0.1333333333	1.578947368	1.421052632	1.473684211	1.789473684	1.684210526	1.589473684	7.947368421	1.789473684	2.737484278	0.04635761589	head	2.157894737	interoceptive	3.655774643	17.42105263	0.07250755287	abstract
Zhong-2022-664-389	389	传奇	傳奇	chuánqí	legend			N	亻	phono-semantic	大	phono-semantic	2	2.105263158	1.052631579	0.9473684211	0.8947368421	2.789473684	1.631578947	interoceptive	2.789473684	3.469643942	9.789473684	0.1935483871	1.368421053	1.315789474	1.578947368	1.789473684	1.947368421	1.6	8	1.947368421	2.797451446	0.07894736842	torso	2.789473684	interoceptive	3.992928654	17.78947368	0.1065088757	abstract
Zhong-2022-664-390	390	本分	本分	běnfen	one's duty			N	木	ideograph	刀	compound_ideograph	1.631578947	1.473684211	0.9473684211	1.052631579	1.526315789	2.789473684	1.570175439	interoceptive	2.789473684	3.265497528	9.421052632	0.1955307263	1.631578947	1.578947368	1.631578947	1.789473684	1.421052632	1.610526316	8.052631579	1.789473684	2.768658336	0.04575163399	head	2.789473684	interoceptive	3.826878065	17.47368421	0.1054216867	abstract
Zhong-2022-664-391	391	心态	心態	xīntài	mentality			N	心	pictograph	心	phono-semantic	1.526315789	1.052631579	0.7368421053	0.7894736842	1.105263158	4	1.535087719	interoceptive	4	4.140126065	9.210526316	0.3542857143	1.421052632	1.789473684	1.368421053	1.789473684	1.631578947	1.6	8	1.789473684	2.769222468	0.05263157895	hand/arm+head	4	interoceptive	4.517633961	17.21052632	0.1896024465	abstract
Zhong-2022-664-392	392	堕落	墮落	duòluò	degenerate			Nv	土	phono-semantic	艹	phono-semantic	3.105263158	2.315789474	1	1.210526316	1.315789474	3.631578947	2.096491228	interoceptive	3.631578947	4.567841095	12.57894737	0.2092050209	2.157894737	1.789473684	1.526315789	1.789473684	1.684210526	1.789473684	8.947368421	2.157894737	3.101766578	0.07058823529	leg/foot	3.631578947	interoceptive	5.002009204	21.52631579	0.1222493888	abstract
Zhong-2022-664-393	393	品味	品味	pǐnwèi	taste	21	TASTE (SOMETHING)	Nv	口	compound_ideograph	口	phono-semantic	3.105263158	2.842105263	3.263157895	2.526315789	1.684210526	3.105263158	2.754385965	gustatory	3.263157895	5.173771199	16.52631579	0.09554140127	1.263157895	1.421052632	2.421052632	1.789473684	1.368421053	1.652631579	8.263157895	2.421052632	3.01359968	0.1401273885	mouth/throat	3.263157895	gustatory	5.494318012	24.78947368	0.08067940552	abstract
Zhong-2022-664-394	394	夜景	夜景	yèjǐng	night view			N	夕	phono-semantic	日	phono-semantic	4.842105263	2.684210526	0.7894736842	1.421052632	1.105263158	2.684210526	2.254385965	visual	4.842105263	5.393765441	13.52631579	0.2996108949	1.368421053	1.263157895	1.263157895	1.789473684	1.263157895	1.389473684	6.947368421	1.789473684	2.429447197	0.07575757576	head	4.842105263	visual	5.553292927	20.47368421	0.1979434447	concrete
Zhong-2022-664-395	395	文件	文件	wénjiàn	file	3407	FILE (TOOL)	N	文	pictograph	亻	compound_ideograph	3.736842105	1.052631579	0.7894736842	0.9473684211	2.105263158	2.263157895	1.815789474	visual	3.736842105	4.22860918	10.89473684	0.270531401	1.263157895	2.210526316	1.421052632	1.789473684	1.315789474	1.6	8	2.210526316	2.872227922	0.1184210526	hand/arm	3.736842105	visual	4.630847082	18.89473684	0.1559888579	concrete
Zhong-2022-664-396	396	月饼	月餅	yuèbǐng	moon cake			N	月	pictograph	飠	phono-semantic	4.368421053	1	4.578947368	3.842105263	3.368421053	3.157894737	3.385964912	gustatory	4.578947368	6.744498132	20.31578947	0.1761658031	0.9473684211	1.684210526	3.526315789	1.789473684	1.578947368	1.905263158	9.526315789	3.526315789	3.896155597	0.270718232	mouth/throat	4.578947368	gustatory	7.152694008	29.84210526	0.1216931217	concrete
Zhong-2022-664-397	397	口气	口氣	kǒuqì	tone			N	口	pictograph	气	pictograph	2	3.47826087	2.347826087	2.652173913	0.7826086957	3.217391304	2.413043478	auditory	3.47826087	4.869460078	14.47826087	0.1861861862	1.260869565	1.347826087	3	1.782608696	1.304347826	1.739130435	8.695652174	3	3.400943524	0.2	mouth/throat	3.47826087	auditory	5.369369587	23.17391304	0.1163227017	concrete
Zhong-2022-664-398	398	颜色	顏色	yánsè	colour	1613	COLOR	N	頁	phono-semantic	色	compound_ideograph	4.826086957	1.217391304	0.652173913	0.6956521739	1.173913043	2.695652174	1.876811594	visual	4.826086957	5.142928843	11.26086957	0.3706563707	0.9565217391	1.652173913	1.391304348	1.782608696	1.173913043	1.391304348	6.956521739	1.782608696	2.485816508	0.11875	head	4.826086957	visual	5.329649633	18.2173913	0.2291169451	concrete
Zhong-2022-664-399	399	悸动	悸動	jìdòng	throbbing			Nv	忄	phono-semantic	力	phono-semantic	1.722222222	1.388888889	0.6666666667	0.8888888889	1.222222222	3.722222222	1.601851852	interoceptive	3.722222222	3.961780907	9.611111111	0.3179190751	1.222222222	1.777777778	1.333333333	1.777777778	2.111111111	1.644444444	8.222222222	2.111111111	2.917854559	0.1081081081	torso	3.722222222	interoceptive	4.431475503	17.83333333	0.1713395639	abstract
Zhong-2022-664-400	400	投机	投機	tóujī	speculation			Nv	扌	compound_ideograph	木	phono-semantic	1.611111111	1.777777778	0.7222222222	0.8888888889	1.055555556	2.666666667	1.453703704	interoceptive	2.666666667	3.142011841	8.722222222	0.2229299363	1.166666667	1.833333333	1.611111111	1.777777778	1.722222222	1.622222222	8.111111111	1.833333333	2.829733278	0.08219178082	hand/arm	2.666666667	interoceptive	3.772222869	16.83333333	0.1155115512	abstract
Zhong-2022-664-401	401	热潮	熱潮	rècháo	upsurge			N	灬	phono-semantic	氵	phono-semantic	3.181818182	2.318181818	1.181818182	1	2.181818182	2.909090909	2.128787879	visual	3.181818182	4.3502374	12.77272727	0.1708185053	1.590909091	1.5	1.863636364	1.772727273	1.772727273	1.7	8.5	1.863636364	2.924643709	0.04278074866	mouth/throat	3.181818182	visual	4.752518136	21.27272727	0.1025641026	abstract
Zhong-2022-664-402	402	当初	當初	dāngchū	at the beginning			N	田	phono-semantic	刀	compound_ideograph	2.529411765	2.529411765	1.294117647	1.470588235	1.529411765	3.411764706	2.12745098	interoceptive	3.411764706	4.326828441	12.76470588	0.1658986175	1.411764706	1.470588235	1.529411765	1.764705882	1.705882353	1.576470588	7.882352941	1.764705882	2.715834952	0.0447761194	head	3.411764706	interoceptive	4.657560035	20.64705882	0.1025641026	abstract
Zhong-2022-664-403	403	使命	使命	shǐmìng	mission			N	亻	phono-semantic	口	compound_ideograph	1.529411765	1.588235294	0.8235294118	0.8235294118	1.470588235	3.882352941	1.68627451	interoceptive	3.882352941	4.12909181	10.11764706	0.3023255814	1.941176471	2.058823529	1.705882353	1.764705882	1.764705882	1.847058824	9.235294118	2.058823529	3.174701131	0.03821656051	hand/arm	3.882352941	interoceptive	4.678359565	19.35294118	0.1580547112	abstract
Zhong-2022-664-404	404	白云	白雲	báiyún	clouds	1489	CLOUD	N	白	pictograph	雨	pictograph	4.647058824	1	0.3529411765	0.4117647059	0.7058823529	2.176470588	1.549019608	visual	4.647058824	4.822140949	9.294117647	0.4620253165	1.176470588	1	1	1.764705882	1.352941176	1.258823529	6.294117647	1.764705882	2.26373152	0.1214953271	head	4.647058824	visual	4.983007654	15.58823529	0.2754716981	concrete
Zhong-2022-664-405	405	玄学	玄學	xuánxué	metaphysics			N	玄	pictograph	子	phono-semantic	2.238095238	2.238095238	0.5714285714	0.7619047619	0.9047619048	3.571428571	1.714285714	interoceptive	3.571428571	4.108390415	10.28571429	0.2916666667	1.761904762	1.714285714	1.80952381	1.761904762	1.761904762	1.761904762	8.80952381	1.80952381	3.013694803	0.01081081081	mouth/throat	3.571428571	interoceptive	4.590219378	19.0952381	0.1571072319	abstract
Zhong-2022-664-406	406	因果	因果	yīnguǒ	cause and effect			N	囗	compound_ideograph	木	pictograph	1.857142857	1.380952381	0.8095238095	0.9047619048	1.238095238	3.80952381	1.666666667	interoceptive	3.80952381	4.071492896	10	0.3	1.047619048	1.142857143	1.380952381	1.761904762	1.380952381	1.342857143	6.714285714	1.761904762	2.373966826	0.1063829787	head	3.80952381	interoceptive	4.324474958	16.71428571	0.1794871795	abstract
Zhong-2022-664-407	407	幽灵	幽靈	yōulíng	ghost	1175	GHOST	N	幺	compound_ideograph	雨	phono-semantic	3.047619048	2.476190476	0.7619047619	0.9523809524	1.333333333	3.333333333	1.984126984	interoceptive	3.333333333	4.383036785	11.9047619	0.216	1.714285714	1.666666667	1.80952381	1.761904762	2.285714286	1.847619048	9.238095238	2.285714286	3.207656772	0.06701030928	torso	3.333333333	interoceptive	4.893846909	21.14285714	0.1216216216	abstract
Zhong-2022-664-408	408	驱动	驅動	qūdòng	drive	741	DRIVE	Nv	馬	phono-semantic	力	phono-semantic	2.523809524	2.571428571	0.5714285714	0.5714285714	2.095238095	3.285714286	1.936507937	interoceptive	3.285714286	4.274889397	11.61904762	0.2336065574	2.571428571	2.523809524	1.619047619	1.761904762	2.19047619	2.133333333	10.66666667	2.571428571	3.763417444	0.08928571429	leg/foot	3.285714286	interoceptive	5.084235367	22.28571429	0.1217948718	abstract
Zhong-2022-664-409	409	诡辩	詭辯	guǐbiàn	sophistry			Nv	言	phono-semantic	言	phono-semantic	2.571428571	4.428571429	0.2857142857	0.2857142857	0.5238095238	3.238095238	1.888888889	auditory	4.428571429	5.167646557	11.33333333	0.3655462185	1.095238095	1.904761905	3.380952381	1.761904762	1.476190476	1.923809524	9.619047619	3.380952381	3.815768528	0.2376237624	mouth/throat	4.428571429	auditory	5.784557764	20.95238095	0.1977272727	abstract
Zhong-2022-664-410	410	答案	答案	dá'àn	answer			N	竹	phono-semantic	木	phono-semantic	3.714285714	3.142857143	0.4761904762	0.4761904762	1.285714286	3.428571429	2.087301587	visual	3.714285714	4.999069762	12.52380952	0.2585551331	0.8095238095	1.80952381	1.904761905	1.761904762	1.333333333	1.523809524	7.619047619	1.904761905	2.76792188	0.14375	mouth/throat	3.714285714	visual	5.267276459	20.14285714	0.1607565012	concrete
Zhong-2022-664-411	411	短片	短片	duǎnpiàn	short film			N	矢	phono-semantic	片	ideograph	4.666666667	4.333333333	0.9523809524	0.5238095238	1.095238095	3	2.428571429	visual	4.666666667	5.965743188	14.57142857	0.2843137255	1.333333333	1.80952381	1.285714286	1.761904762	1.285714286	1.495238095	7.476190476	1.80952381	2.621501046	0.07006369427	hand/arm	4.666666667	visual	6.129916682	22.04761905	0.1879049676	concrete
Zhong-2022-664-412	412	性情	性情	xìngqíng	temperament			N	忄	phono-semantic	忄	phono-semantic	2.25	2.0625	0.625	0.625	1.3125	3	1.645833333	interoceptive	3	3.681907639	9.875	0.2405063291	1.5	2	1.9375	1.75	1.9375	1.825	9.125	2	3.150835815	0.05479452055	hand/arm	3	interoceptive	4.330206206	19	0.125	abstract
Zhong-2022-664-413	413	数据	數據	shùjù	data			N	攴	phono-semantic	扌	phono-semantic	3.875	2.5625	0.75	0.6875	0.875	2.625	1.895833333	visual	3.875	4.555150173	11.375	0.2802197802	1.125	1.9375	1.5625	1.75	1.25	1.525	7.625	1.9375	2.706441809	0.106557377	hand/arm	3.875	visual	4.853634861	19	0.1677631579	concrete
Zhong-2022-664-414	414	暗喻	暗喻	ànyù	metaphor			Nv	日	phono-semantic	口	phono-semantic	1.434782609	1.652173913	0.347826087	0.4347826087	0.6086956522	2.782608696	1.210144928	interoceptive	2.782608696	3.084936968	7.260869565	0.3353293413	1.260869565	1.173913043	1.608695652	1.739130435	1.043478261	1.365217391	6.826086957	1.739130435	2.420525411	0.101910828	head	2.782608696	interoceptive	3.518017579	14.08695652	0.1728395062	abstract
Zhong-2022-664-415	415	含义	含義	hányì	meaning			N	口	phono-semantic	羊	compound_ideograph	1.608695652	1.304347826	0.652173913	0.5652173913	0.652173913	2.565217391	1.224637681	interoceptive	2.565217391	2.884403649	7.347826087	0.2721893491	1.130434783	1.086956522	1.130434783	1.739130435	0.8260869565	1.182608696	5.913043478	1.739130435	2.15423399	0.1544117647	head	2.565217391	interoceptive	3.239447337	13.26086957	0.1508196721	abstract
